County,District,Name,Code,Institution,Students
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,BLINN COLLEGE (003549) ,13
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,TEXAS A&M UNIVERSITY (003632) ,12
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,U. OF HOUSTON-DOWNTOWN (012826) ,12
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,TEXAS TECH UNIVERSITY (003644) ,7
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,PRAIRIE VIEW A&M UNIVERSITY (003630) ,6
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,TEXAS STATE UNIVERSITY (003615) ,6
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,BAYLOR UNIVERSITY (003545) ,5
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,HOUSTON BAPTIST UNIVERSITY (003576) ,5
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,LAMAR UNIVERSITY (003581) ,5
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,U. OF TEXAS AT DALLAS (009741) ,5
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,Other Pub/Ind 4-yr Institution (21) ,36
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,Other Pub/Ind 2-yr Institution (11) ,11
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,Not trackable ,27
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,Not found ,166
FORT BEND ,FORT BEND ISD ,KEMPNER H S ,079907005,Total high school graduates ,592
,,,,,
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,UNIVERSITY OF HOUSTON (003652) ,60
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,HOUSTON COMMUNITY COLLEGE (010633) ,50
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,WHARTON COUNTY JUNIOR COLLEGE (003668) ,26
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,BLINN COLLEGE (003549) ,22
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,TEXAS A&M UNIVERSITY (003632) ,19
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,U. OF TEXAS AT AUSTIN (003658) ,17
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,PRAIRIE VIEW A&M UNIVERSITY (003630) ,13
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,STEPHEN F. AUSTIN STATE UNIV (003624) ,11
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,TEXAS SOUTHERN UNIVERSITY (003642) ,11
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,TEXAS STATE UNIVERSITY (003615) ,9
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,U. OF TEXAS AT SAN ANTONIO (010115) ,9
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,U. OF HOUSTON-DOWNTOWN (012826) ,7
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,BAYLOR UNIVERSITY (003545) ,6
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,Other Pub/Ind 4-yr Institution (19) ,48
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,Other Pub/Ind 2-yr Institution (8) ,11
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,Not trackable ,12
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,Not found ,151
FORT BEND ,FORT BEND ISD ,LAWRENCE E ELKINS H S ,079907006,Total high school graduates ,482
,,,,,
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,HOUSTON COMMUNITY COLLEGE (010633) ,54
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,UNIVERSITY OF HOUSTON (003652) ,30
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,TEXAS A&M UNIVERSITY (003632) ,18
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,TEXAS STATE UNIVERSITY (003615) ,16
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,WHARTON COUNTY JUNIOR COLLEGE (003668) ,15
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,BLINN COLLEGE (003549) ,14
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,STEPHEN F. AUSTIN STATE UNIV (003624) ,14
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,U. OF TEXAS AT AUSTIN (003658) ,14
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,TEXAS TECH UNIVERSITY (003644) ,11
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,U. OF TEXAS AT SAN ANTONIO (010115) ,11
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,PRAIRIE VIEW A&M UNIVERSITY (003630) ,10
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,SAM HOUSTON STATE UNIVERSITY (003606) ,7
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,BAYLOR UNIVERSITY (003545) ,6
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,LAMAR UNIVERSITY (003581) ,6
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,UNIVERSITY OF NORTH TEXAS (003594) ,6
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,HOUSTON BAPTIST UNIVERSITY (003576) ,5
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,5
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,U. OF HOUSTON-DOWNTOWN (012826) ,5
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,Other Pub/Ind 4-yr Institution (16) ,26
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,Other Pub/Ind 2-yr Institution (9) ,17
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,Not trackable ,21
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,Not found ,161
FORT BEND ,FORT BEND ISD ,RIDGE POINT H S ,079907016,Total high school graduates ,472
,,,,,
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,WHARTON COUNTY JUNIOR COLLEGE (003668) ,119
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,UNIVERSITY OF HOUSTON (003652) ,70
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,U. OF TEXAS AT AUSTIN (003658) ,33
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,TEXAS A&M UNIVERSITY (003632) ,29
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,BLINN COLLEGE (003549) ,27
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,HOUSTON COMMUNITY COLLEGE (010633) ,27
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,U. OF TEXAS AT SAN ANTONIO (010115) ,27
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,U. OF TEXAS AT DALLAS (009741) ,12
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,10
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,TEXAS TECH UNIVERSITY (003644) ,7
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,TEXAS WOMAN'S UNIVERSITY (003646) ,7
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,BAYLOR UNIVERSITY (003545) ,6
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,SAM HOUSTON STATE UNIVERSITY (003606) ,6
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,AUSTIN COMMUNITY COLLEGE (012015) ,5
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,HOUSTON BAPTIST UNIVERSITY (003576) ,5
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,STEPHEN F. AUSTIN STATE UNIV (003624) ,5
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,TEXAS STATE UNIVERSITY (003615) ,5
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,Other Pub/Ind 4-yr Institution (21) ,43
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,Other Pub/Ind 2-yr Institution (4) ,4
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,Not trackable ,18
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,Not found ,125
FORT BEND ,FORT BEND ISD ,STEPHEN F AUSTIN H S ,079907007,Total high school graduates ,590
,,,,,
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,HOUSTON COMMUNITY COLLEGE (010633) ,25
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,TEXAS SOUTHERN UNIVERSITY (003642) ,16
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,PRAIRIE VIEW A&M UNIVERSITY (003630) ,15
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,U. OF TEXAS AT SAN ANTONIO (010115) ,10
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,UNIVERSITY OF HOUSTON (003652) ,6
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,SAM HOUSTON STATE UNIVERSITY (003606) ,5
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,Other Pub/Ind 4-yr Institution (15) ,30
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,Other Pub/Ind 2-yr Institution (8) ,14
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,Not trackable ,4
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,Not found ,148
FORT BEND ,FORT BEND ISD ,THURGOOD MARSHALL H S ,079907012,Total high school graduates ,273
,,,,,
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,WHARTON COUNTY JUNIOR COLLEGE (003668) ,109
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,UNIVERSITY OF HOUSTON (003652) ,58
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,HOUSTON COMMUNITY COLLEGE (010633) ,44
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,BLINN COLLEGE (003549) ,31
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,TEXAS A&M UNIVERSITY (003632) ,26
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,TEXAS STATE UNIVERSITY (003615) ,22
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,U. OF TEXAS AT AUSTIN (003658) ,14
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,U. OF TEXAS AT SAN ANTONIO (010115) ,14
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,HOUSTON BAPTIST UNIVERSITY (003576) ,8
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,TEXAS TECH UNIVERSITY (003644) ,8
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,BAYLOR UNIVERSITY (003545) ,7
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,AUSTIN COMMUNITY COLLEGE (012015) ,6
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,SAM HOUSTON STATE UNIVERSITY (003606) ,6
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,LONE STAR COLLEGE - CY-FAIR (000717) ,5
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,5
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,U. OF HOUSTON-DOWNTOWN (012826) ,5
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,UNIVERSITY OF NORTH TEXAS (003594) ,5
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,Other Pub/Ind 4-yr Institution (21) ,41
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,Other Pub/Ind 2-yr Institution (11) ,11
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,Not trackable ,19
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,Not found ,148
FORT BEND ,FORT BEND ISD ,WILLIAM B TRAVIS H S ,079907013,Total high school graduates ,592
,,,,,
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,HOUSTON COMMUNITY COLLEGE (010633) ,22
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,UNIVERSITY OF HOUSTON (003652) ,9
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,U. OF TEXAS AT SAN ANTONIO (010115) ,7
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,PRAIRIE VIEW A&M UNIVERSITY (003630) ,5
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,TEXAS SOUTHERN UNIVERSITY (003642) ,5
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,U. OF TEXAS AT ARLINGTON (003656) ,5
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,Other Pub/Ind 4-yr Institution (13) ,22
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,Other Pub/Ind 2-yr Institution (5) ,10
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,Not trackable ,15
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,Not found ,173
FORT BEND ,FORT BEND ISD ,WILLOWRIDGE H S ,079907002,Total high school graduates ,273
,,,,,
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,WHARTON COUNTY JUNIOR COLLEGE (003668) ,70
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,UNIVERSITY OF HOUSTON (003652) ,8
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,SAM HOUSTON STATE UNIVERSITY (003606) ,6
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,TEXAS A&M UNIVERSITY (003632) ,5
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,Other Pub/Ind 4-yr Institution (14) ,26
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,Other Pub/Ind 2-yr Institution (5) ,7
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,Not trackable ,29
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,Not found ,221
FORT BEND ,LAMAR CISD ,B F TERRY H S ,079901002,Total high school graduates ,372
,,,,,
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,WHARTON COUNTY JUNIOR COLLEGE (003668) ,71
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,BLINN COLLEGE (003549) ,34
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,HOUSTON COMMUNITY COLLEGE (010633) ,24
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,TEXAS A&M UNIVERSITY (003632) ,24
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,TEXAS STATE UNIVERSITY (003615) ,17
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,TEXAS TECH UNIVERSITY (003644) ,16
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,SAM HOUSTON STATE UNIVERSITY (003606) ,13
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,U. OF TEXAS AT AUSTIN (003658) ,12
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,UNIVERSITY OF HOUSTON (003652) ,12
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,BAYLOR UNIVERSITY (003545) ,10
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,U. OF TEXAS AT SAN ANTONIO (010115) ,9
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,7
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,PRAIRIE VIEW A&M UNIVERSITY (003630) ,6
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,Other Pub/Ind 4-yr Institution (13) ,25
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,Other Pub/Ind 2-yr Institution (4) ,8
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,Not trackable ,12
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,Not found ,189
FORT BEND ,LAMAR CISD ,FOSTER H S ,079901003,Total high school graduates ,489
,,,,,
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,WHARTON COUNTY JUNIOR COLLEGE (003668) ,83
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,BLINN COLLEGE (003549) ,31
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,TEXAS A&M UNIVERSITY (003632) ,31
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,TEXAS STATE UNIVERSITY (003615) ,20
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,UNIVERSITY OF HOUSTON (003652) ,20
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,TEXAS TECH UNIVERSITY (003644) ,18
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,U. OF TEXAS AT AUSTIN (003658) ,16
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,U. OF TEXAS AT SAN ANTONIO (010115) ,14
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,HOUSTON COMMUNITY COLLEGE (010633) ,8
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,STEPHEN F. AUSTIN STATE UNIV (003624) ,8
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,AUSTIN COMMUNITY COLLEGE (012015) ,6
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,SAM HOUSTON STATE UNIVERSITY (003606) ,6
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,UNIVERSITY OF NORTH TEXAS (003594) ,6
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,PRAIRIE VIEW A&M UNIVERSITY (003630) ,5
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,Other Pub/Ind 4-yr Institution (24) ,46
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,Other Pub/Ind 2-yr Institution (9) ,12
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,Not trackable ,12
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,Not found ,146
FORT BEND ,LAMAR CISD ,GEORGE RANCH H S ,079901009,Total high school graduates ,488
,,,,,
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,65
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,UNIVERSITY OF HOUSTON (003652) ,17
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,TEXAS STATE UNIVERSITY (003615) ,15
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,BLINN COLLEGE (003549) ,12
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,U. OF TEXAS AT SAN ANTONIO (010115) ,10
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,SAM HOUSTON STATE UNIVERSITY (003606) ,9
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,TEXAS A&M UNIVERSITY (003632) ,6
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,SAN JACINTO COLLEGE CEN CAMPUS (003609) ,5
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,U. OF TEXAS AT AUSTIN (003658) ,5
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,Other Pub/Ind 4-yr Institution (13) ,24
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,Other Pub/Ind 2-yr Institution (8) ,14
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,Not trackable ,16
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,Not found ,147
FORT BEND ,LAMAR CISD ,LAMAR CONS H S ,079901001,Total high school graduates ,345
,,,,,
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,60
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,TEXAS A&M UNIVERSITY (003632) ,9
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,BLINN COLLEGE (003549) ,7
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,U. OF TEXAS AT AUSTIN (003658) ,5
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,Other Pub/Ind 4-yr Institution (17) ,31
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,Other Pub/Ind 2-yr Institution (5) ,5
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,Not trackable ,10
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,Not found ,50
FORT BEND ,NEEDVILLE ISD ,NEEDVILLE H S ,079906001,Total high school graduates ,177
,,,,,
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,HOUSTON COMMUNITY COLLEGE (010633) ,28
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,PRAIRIE VIEW A&M UNIVERSITY (003630) ,10
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,TEXAS SOUTHERN UNIVERSITY (003642) ,10
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,U. OF TEXAS AT AUSTIN (003658) ,9
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,BLINN COLLEGE (003549) ,8
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,U. OF TEXAS AT SAN ANTONIO (010115) ,8
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,TEXAS STATE UNIVERSITY (003615) ,6
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,6
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,Other Pub/Ind 4-yr Institution (13) ,23
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,Other Pub/Ind 2-yr Institution (6) ,7
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,Not trackable ,10
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,Not found ,104
FORT BEND ,STAFFORD MSD ,STAFFORD H S ,079910001,Total high school graduates ,229
,,,,,
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,NORTHEAST TEXAS COMM COLLEGE (023154) ,35
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,TEXAS A&M UNIVERSITY-COMMERCE (003565) ,6
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,TYLER JUNIOR COLLEGE (003648) ,5
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,Other Pub/Ind 4-yr Institution (7) ,9
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,Other Pub/Ind 2-yr Institution (5) ,6
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,Not trackable ,1
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,Not found ,40
FRANKLIN ,MOUNT VERNON ISD ,MT VERNON H S ,080901001,Total high school graduates ,102
,,,,,
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,NAVARRO COLLEGE (003593) ,22
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,SAM HOUSTON STATE UNIVERSITY (003606) ,5
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,Other Pub/Ind 4-yr Institution (13) ,19
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,Other Pub/Ind 2-yr Institution (8) ,16
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,Not trackable ,1
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,Not found ,43
FREESTONE ,FAIRFIELD ISD ,FAIRFIELD H S ,081902002,Total high school graduates ,106
,,,,,
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,NAVARRO COLLEGE (003593) ,12
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,TEXAS STATE T. C. WACO (003634) ,8
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,Other Pub/Ind 4-yr Institution (11) ,17
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,Other Pub/Ind 2-yr Institution (5) ,7
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,Not trackable ,2
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,Not found ,24
FREESTONE ,TEAGUE ISD ,TEAGUE H S ,081904001,Total high school graduates ,70
,,,,,
FRIO ,DILLEY ISD ,DILLEY H S ,082902001,Other Pub/Ind 4-yr Institution (12) ,15
FRIO ,DILLEY ISD ,DILLEY H S ,082902001,Other Pub/Ind 2-yr Institution (3) ,6
FRIO ,DILLEY ISD ,DILLEY H S ,082902001,Not found ,39
FRIO ,DILLEY ISD ,DILLEY H S ,082902001,Total high school graduates ,60
,,,,,
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,SOUTHWEST TEXAS JUNIOR COLLEGE (003614) ,13
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,6
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,ALAMO CCD NW VISTA COLLEGE (000307) ,5
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,Other Pub/Ind 4-yr Institution (9) ,15
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,Other Pub/Ind 2-yr Institution (6) ,6
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,Not trackable ,2
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,Not found ,85
FRIO ,PEARSALL ISD ,PEARSALL H S ,082903001,Total high school graduates ,132
,,,,,
GAINES ,SEAGRAVES ISD ,SEAGRAVES SCHOOLS ,083901001,Other Pub/Ind 4-yr Institution (4) ,5
GAINES ,SEAGRAVES ISD ,SEAGRAVES SCHOOLS ,083901001,Other Pub/Ind 2-yr Institution (1) ,2
