County,District,Name,Code,Institution,Students
DALLAS ,DALLAS ISD ,A MACEO SMITH NEW TECH H S ,057905003,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,9
DALLAS ,DALLAS ISD ,A MACEO SMITH NEW TECH H S ,057905003,Other Pub/Ind 4-yr Institution (14) ,28
DALLAS ,DALLAS ISD ,A MACEO SMITH NEW TECH H S ,057905003,Other Pub/Ind 2-yr Institution (6) ,13
DALLAS ,DALLAS ISD ,A MACEO SMITH NEW TECH H S ,057905003,Not trackable ,2
DALLAS ,DALLAS ISD ,A MACEO SMITH NEW TECH H S ,057905003,Not found ,29
DALLAS ,DALLAS ISD ,A MACEO SMITH NEW TECH H S ,057905003,Total high school graduates ,97
,,,,,
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,DCCCD BROOKHAVEN COLLEGE (021002) ,12
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,U. OF TEXAS AT AUSTIN (003658) ,10
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,UNIVERSITY OF NORTH TEXAS (003594) ,8
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,DCCCD RICHLAND COLLEGE (008504) ,5
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,SOUTHERN METHODIST UNIVERSITY (003613) ,5
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,Other Pub/Ind 4-yr Institution (17) ,30
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,Other Pub/Ind 2-yr Institution (5) ,10
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,Not trackable ,11
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,Not found ,129
DALLAS ,DALLAS ISD ,BOOKER T WASHINGTON SPVA MAGNET ,057905034,Total high school graduates ,220
,,,,,
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,DCCCD EASTFIELD COLLEGE (008510) ,46
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,DCCCD RICHLAND COLLEGE (008504) ,21
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,UNIVERSITY OF NORTH TEXAS (003594) ,17
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,DCCCD EL CENTRO COLLEGE (004453) ,11
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,TYLER JUNIOR COLLEGE (003648) ,8
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,U. OF TEXAS AT ARLINGTON (003656) ,8
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,DCCCD BROOKHAVEN COLLEGE (021002) ,5
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,TEXAS A&M UNIVERSITY-COMMERCE (003565) ,5
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,TEXAS WOMAN'S UNIVERSITY (003646) ,5
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,U. OF TEXAS AT AUSTIN (003658) ,5
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,U. OF TEXAS AT DALLAS (009741) ,5
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,Other Pub/Ind 4-yr Institution (11) ,20
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,Other Pub/Ind 2-yr Institution (6) ,10
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,Not trackable ,45
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,Not found ,165
DALLAS ,DALLAS ISD ,BRYAN ADAMS H S ,057905001,Total high school graduates ,376
,,,,,
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,DCCCD CEDAR VALLEY COLLEGE (003561) ,10
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,10
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,DCCCD EL CENTRO COLLEGE (004453) ,7
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,PRAIRIE VIEW A&M UNIVERSITY (003630) ,7
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,TEXAS CHRISTIAN UNIVERSITY (003636) ,6
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,DCCCD EASTFIELD COLLEGE (008510) ,5
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,TEXAS SOUTHERN UNIVERSITY (003642) ,5
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,Other Pub/Ind 4-yr Institution (15) ,28
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,Other Pub/Ind 2-yr Institution (4) ,5
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,Not trackable ,16
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,Not found ,91
DALLAS ,DALLAS ISD ,DAVID W CARTER H S ,057905023,Total high school graduates ,190
,,,,,
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,U. OF TEXAS AT ARLINGTON (003656) ,9
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,UNIVERSITY OF NORTH TEXAS (003594) ,8
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,U. OF TEXAS AT DALLAS (009741) ,5
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,Other Pub/Ind 4-yr Institution (9) ,17
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,Other Pub/Ind 2-yr Institution (2) ,3
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,Not trackable ,9
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,Not found ,6
DALLAS ,DALLAS ISD ,DR WRIGHT L LASSITER JR EARLY COLL ,057905090,Total high school graduates ,57
,,,,,
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,DCCCD RICHLAND COLLEGE (008504) ,27
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,DCCCD EL CENTRO COLLEGE (004453) ,8
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,U. OF TEXAS AT ARLINGTON (003656) ,7
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,U. OF TEXAS AT DALLAS (009741) ,6
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,Other Pub/Ind 4-yr Institution (13) ,22
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,Other Pub/Ind 2-yr Institution (4) ,6
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,Not trackable ,40
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,Not found ,105
DALLAS ,DALLAS ISD ,EMMETT J CONRAD H S ,057905028,Total high school graduates ,221
,,,,,
DALLAS ,DALLAS ISD ,FRANKLIN D ROOSEVELT H S ,057905013,TEXAS COLLEGE (003638) ,7
DALLAS ,DALLAS ISD ,FRANKLIN D ROOSEVELT H S ,057905013,Other Pub/Ind 4-yr Institution (11) ,12
DALLAS ,DALLAS ISD ,FRANKLIN D ROOSEVELT H S ,057905013,Other Pub/Ind 2-yr Institution (6) ,15
DALLAS ,DALLAS ISD ,FRANKLIN D ROOSEVELT H S ,057905013,Not trackable ,10
DALLAS ,DALLAS ISD ,FRANKLIN D ROOSEVELT H S ,057905013,Not found ,56
DALLAS ,DALLAS ISD ,FRANKLIN D ROOSEVELT H S ,057905013,Total high school graduates ,100
,,,,,
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,DCCCD EASTFIELD COLLEGE (008510) ,37
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,DCCCD EL CENTRO COLLEGE (004453) ,11
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,TEXAS COLLEGE (003638) ,6
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,Other Pub/Ind 4-yr Institution (11) ,14
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,Other Pub/Ind 2-yr Institution (4) ,10
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,Not trackable ,53
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,Not found ,140
DALLAS ,DALLAS ISD ,H GRADY SPRUCE H S ,057905017,Total high school graduates ,271
,,,,,
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,DCCCD RICHLAND COLLEGE (008504) ,29
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,DCCCD BROOKHAVEN COLLEGE (021002) ,10
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,U. OF TEXAS AT AUSTIN (003658) ,8
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,DCCCD EASTFIELD COLLEGE (008510) ,7
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,DCCCD EL CENTRO COLLEGE (004453) ,6
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,UNIVERSITY OF NORTH TEXAS (003594) ,6
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,5
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,Other Pub/Ind 4-yr Institution (17) ,36
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,Other Pub/Ind 2-yr Institution (4) ,5
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,Not trackable ,33
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,Not found ,100
DALLAS ,DALLAS ISD ,HILLCREST H S ,057905006,Total high school graduates ,245
,,,,,
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,UNIVERSITY OF NORTH TEXAS (003594) ,6
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,DCCCD EL CENTRO COLLEGE (004453) ,5
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,Other Pub/Ind 4-yr Institution (15) ,27
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,Other Pub/Ind 2-yr Institution (2) ,3
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,Not trackable ,1
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,Not found ,22
DALLAS ,DALLAS ISD ,IRMA LERMA RANGEL YOUNG WOMEN'S LE ,057905035,Total high school graduates ,64
,,,,,
DALLAS ,DALLAS ISD ,JAMES MADISON H S ,057905032,TEXAS COLLEGE (003638) ,7
DALLAS ,DALLAS ISD ,JAMES MADISON H S ,057905032,Other Pub/Ind 4-yr Institution (7) ,11
DALLAS ,DALLAS ISD ,JAMES MADISON H S ,057905032,Other Pub/Ind 2-yr Institution (6) ,9
DALLAS ,DALLAS ISD ,JAMES MADISON H S ,057905032,Not trackable ,5
DALLAS ,DALLAS ISD ,JAMES MADISON H S ,057905032,Not found ,39
DALLAS ,DALLAS ISD ,JAMES MADISON H S ,057905032,Total high school graduates ,71
,,,,,
DALLAS ,DALLAS ISD ,JOHN LESLIE PATTON JR ACADEMIC CEN ,057905389,Other Pub/Ind 4-yr Institution (2) ,2
DALLAS ,DALLAS ISD ,JOHN LESLIE PATTON JR ACADEMIC CEN ,057905389,Other Pub/Ind 2-yr Institution (4) ,5
DALLAS ,DALLAS ISD ,JOHN LESLIE PATTON JR ACADEMIC CEN ,057905389,Not trackable ,3
DALLAS ,DALLAS ISD ,JOHN LESLIE PATTON JR ACADEMIC CEN ,057905389,Not found ,24
DALLAS ,DALLAS ISD ,JOHN LESLIE PATTON JR ACADEMIC CEN ,057905389,Total high school graduates ,34
,,,,,
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,U. OF TEXAS AT DALLAS (009741) ,11
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,DCCCD EL CENTRO COLLEGE (004453) ,10
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,9
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,6
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,UNIVERSITY OF NORTH TEXAS (003594) ,6
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,TEXAS WOMAN'S UNIVERSITY (003646) ,5
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,Other Pub/Ind 4-yr Institution (11) ,16
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,Other Pub/Ind 2-yr Institution (4) ,7
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,Not trackable ,8
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,Not found ,20
DALLAS ,DALLAS ISD ,JUDGE BAREFOOT SANDERS LAW MAGNET ,057905038,Total high school graduates ,98
,,,,,
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,41
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,U. OF TEXAS AT ARLINGTON (003656) ,14
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,PRAIRIE VIEW A&M UNIVERSITY (003630) ,13
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,DCCCD EL CENTRO COLLEGE (004453) ,7
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,Other Pub/Ind 4-yr Institution (15) ,30
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,Other Pub/Ind 2-yr Institution (4) ,9
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,Not trackable ,26
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,Not found ,115
DALLAS ,DALLAS ISD ,JUSTIN F KIMBALL H S ,057905008,Total high school graduates ,255
,,,,,
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,11
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,PRAIRIE VIEW A&M UNIVERSITY (003630) ,6
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,U. OF TEXAS AT ARLINGTON (003656) ,6
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,UNIVERSITY OF NORTH TEXAS (003594) ,6
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,SAM HOUSTON STATE UNIVERSITY (003606) ,5
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,Other Pub/Ind 4-yr Institution (11) ,20
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,Other Pub/Ind 2-yr Institution (3) ,7
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,Not trackable ,7
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,Not found ,15
DALLAS ,DALLAS ISD ,KATHLYN JOY GILLIAM COLLEGIATE ACA ,057905085,Total high school graduates ,83
,,,,,
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,11
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,DCCCD EL CENTRO COLLEGE (004453) ,8
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,Other Pub/Ind 4-yr Institution (9) ,18
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,Other Pub/Ind 2-yr Institution (4) ,8
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,Not trackable ,28
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,Not found ,97
DALLAS ,DALLAS ISD ,L G PINKSTON H S ,057905012,Total high school graduates ,170
,,,,,
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,JARVIS CHRISTIAN COLLEGE (003637) ,6
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,PRAIRIE VIEW A&M UNIVERSITY (003630) ,5
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,TEXAS A&M UNIVERSITY-COMMERCE (003565) ,5
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,Other Pub/Ind 4-yr Institution (12) ,19
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,Other Pub/Ind 2-yr Institution (8) ,11
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,Not trackable ,6
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,Not found ,67
DALLAS ,DALLAS ISD ,LINCOLN HUMANITIES/COMMUNICATIONS ,057905009,Total high school graduates ,119
,,,,,
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,109
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,TEXAS WOMAN'S UNIVERSITY (003646) ,12
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,U. OF TEXAS AT ARLINGTON (003656) ,12
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,DCCCD EL CENTRO COLLEGE (004453) ,8
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,5
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,UNIVERSITY OF NORTH TEXAS (003594) ,5
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,Other Pub/Ind 4-yr Institution (12) ,17
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,Other Pub/Ind 2-yr Institution (8) ,12
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,Not trackable ,67
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,Not found ,168
DALLAS ,DALLAS ISD ,MOISES E MOLINA H S ,057905005,Total high school graduates ,415
,,,,,
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,DCCCD EL CENTRO COLLEGE (004453) ,26
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,DCCCD EASTFIELD COLLEGE (008510) ,11
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,10
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,DCCCD BROOKHAVEN COLLEGE (021002) ,8
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,Other Pub/Ind 4-yr Institution (16) ,34
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,Other Pub/Ind 2-yr Institution (6) ,10
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,Not trackable ,36
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,Not found ,112
DALLAS ,DALLAS ISD ,NORTH DALLAS H S ,057905024,Total high school graduates ,247
,,,,,
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,TEXAS WOMAN'S UNIVERSITY (003646) ,9
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,UNIVERSITY OF NORTH TEXAS (003594) ,5
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,Other Pub/Ind 4-yr Institution (15) ,26
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,Other Pub/Ind 2-yr Institution (6) ,10
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,Not trackable ,6
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,Not found ,15
DALLAS ,DALLAS ISD ,ROSIE SORRELLS EDUCATION AND SOCIA ,057905037,Total high school graduates ,71
,,,,,
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,SOUTHERN METHODIST UNIVERSITY (003613) ,9
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,U. OF TEXAS AT DALLAS (009741) ,6
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,Other Pub/Ind 4-yr Institution (13) ,19
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,Other Pub/Ind 2-yr Institution (3) ,3
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,Not trackable ,1
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,Not found ,22
DALLAS ,DALLAS ISD ,SCHOOL FOR THE TALENTED AND GIFTED ,057905039,Total high school graduates ,60
,,,,,
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,11
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,9
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,UNIVERSITY OF NORTH TEXAS (003594) ,8
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,U. OF TEXAS AT DALLAS (009741) ,7
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,DCCCD EL CENTRO COLLEGE (004453) ,6
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,DCCCD EASTFIELD COLLEGE (008510) ,5
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,TEXAS WOMAN'S UNIVERSITY (003646) ,5
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,U. OF TEXAS AT ARLINGTON (003656) ,5
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,Other Pub/Ind 4-yr Institution (12) ,23
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,Other Pub/Ind 2-yr Institution (5) ,7
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,Not trackable ,6
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,Not found ,19
DALLAS ,DALLAS ISD ,SCHOOL OF BUSINESS AND MANAGEMENT ,057905033,Total high school graduates ,111
,,,,,
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,DCCCD EL CENTRO COLLEGE (004453) ,17
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,TEXAS WOMAN'S UNIVERSITY (003646) ,16
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,DCCCD EASTFIELD COLLEGE (008510) ,7
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,DCCCD MOUNTAIN VIEW COLLEGE (008503) ,7
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,TEXAS A&M UNIVERSITY-COMMERCE (003565) ,6
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,U. OF TEXAS AT ARLINGTON (003656) ,6
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,UNIVERSITY OF NORTH TEXAS (003594) ,5
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,Other Pub/Ind 4-yr Institution (15) ,31
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,Other Pub/Ind 2-yr Institution (2) ,2
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,Not trackable ,5
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,Not found ,28
DALLAS ,DALLAS ISD ,SCHOOL OF HEALTH PROFESSIONS ,057905036,Total high school graduates ,130
,,,,,
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,U. OF TEXAS AT DALLAS (009741) ,28
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,SOUTHERN METHODIST UNIVERSITY (003613) ,8
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,Other Pub/Ind 4-yr Institution (11) ,19
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,Other Pub/Ind 2-yr Institution (5) ,5
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,Not trackable ,2
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,Not found ,27
DALLAS ,DALLAS ISD ,SCHOOL OF SCIENCE AND ENGINEERING ,057905026,Total high school graduates ,89
,,,,,
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,DCCCD EASTFIELD COLLEGE (008510) ,29
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,DCCCD EL CENTRO COLLEGE (004453) ,7
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,UNIV. OF NORTH TEXAS AT DALLAS (042421) ,5
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,Other Pub/Ind 4-yr Institution (14) ,29
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,Other Pub/Ind 2-yr Institution (5) ,12
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,Not trackable ,28
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,Not found ,167
DALLAS ,DALLAS ISD ,SEAGOVILLE H S ,057905015,Total high school graduates ,277
,,,,,
DALLAS ,DALLAS ISD ,SKYLINE H S ,057905025,DCCCD EASTFIELD COLLEGE (008510) ,146
DALLAS ,DALLAS ISD ,SKYLINE H S ,057905025,DCCCD EL CENTRO COLLEGE (004453) ,51
DALLAS ,DALLAS ISD ,SKYLINE H S ,057905025,TEXAS WOMAN'S UNIVERSITY (003646) ,21
