YEAR,DISTRICT ID,CAMPUS ID,ENROLLMENT,GT,CTE,LEP,BIL,ESL,DISADV,SPED
2018,108911.0,108911041.0,776.0,118.0,150.0,158.0,4.0,157.0,410.0,54.0
2018,91903.0,91903045.0,676.0,34.0,4.0,47.0,37.0,10.0,460.0,86.0
2018,133903.0,133903104.0,371.0,25.0,4.0,26.0,4.0,26.0,203.0,30.0
2018,20905.0,20905006.0,206.0,4.0,4.0,14.0,4.0,13.0,122.0,13.0
2018,57909.0,57909140.0,450.0,9.0,4.0,190.0,75.0,104.0,295.0,43.0
2018,246913.0,246913109.0,592.0,62.0,4.0,197.0,170.0,27.0,379.0,99.0
2018,101917.0,101917101.0,658.0,23.0,4.0,282.0,311.0,4.0,561.0,67.0
2018,74903.0,74903103.0,182.0,4.0,4.0,16.0,8.0,8.0,166.0,19.0
2018,139911.0,139911104.0,333.0,33.0,4.0,15.0,4.0,15.0,174.0,58.0
2018,220901.0,220901045.0,844.0,99.0,416.0,86.0,4.0,84.0,463.0,75.0
2018,227901.0,227901059.0,1006.0,86.0,452.0,58.0,4.0,51.0,316.0,119.0
2018,30903.0,30903101.0,156.0,4.0,4.0,4.0,4.0,4.0,114.0,19.0
2018,30903.0,30903001.0,88.0,4.0,86.0,4.0,4.0,4.0,57.0,15.0
2018,30903.0,30903041.0,61.0,6.0,24.0,4.0,4.0,4.0,38.0,7.0
2018,106901.0,106901101.0,216.0,8.0,4.0,32.0,4.0,32.0,97.0,27.0
2018,178904.0,178904041.0,1040.0,288.0,4.0,32.0,4.0,32.0,758.0,79.0
2018,183902.0,183902101.0,593.0,55.0,4.0,72.0,4.0,72.0,330.0,68.0
2018,101853.0,101853106.0,290.0,4.0,4.0,252.0,110.0,138.0,285.0,27.0
2018,227901.0,227901187.0,810.0,56.0,4.0,104.0,21.0,81.0,106.0,88.0
2018,94901.0,94901101.0,536.0,4.0,4.0,119.0,117.0,4.0,506.0,50.0
2018,84902.0,84902001.0,2050.0,151.0,1995.0,161.0,4.0,157.0,1167.0,164.0
2018,200901.0,200901101.0,433.0,11.0,4.0,9.0,4.0,9.0,274.0,40.0
2018,200901.0,200901001.0,259.0,30.0,246.0,4.0,4.0,4.0,117.0,24.0
2018,200901.0,200901041.0,206.0,21.0,4.0,4.0,4.0,4.0,112.0,17.0
2018,195902.0,195902001.0,176.0,4.0,67.0,13.0,4.0,13.0,156.0,17.0
2018,101919.0,101919102.0,803.0,4.0,4.0,146.0,116.0,27.0,623.0,72.0
2018,101919.0,101919046.0,941.0,21.0,526.0,222.0,4.0,215.0,753.0,99.0
2018,10902.0,10902001.0,656.0,37.0,590.0,6.0,4.0,6.0,273.0,64.0
2018,10902.0,10902041.0,518.0,47.0,172.0,21.0,4.0,21.0,236.0,62.0
2018,101907.0,101907101.0,935.0,10.0,4.0,436.0,377.0,56.0,919.0,70.0
2018,101907.0,101907125.0,1054.0,32.0,4.0,184.0,91.0,74.0,654.0,96.0
2018,25901.0,25901001.0,327.0,25.0,301.0,4.0,4.0,4.0,153.0,26.0
2018,25901.0,25901041.0,291.0,16.0,32.0,4.0,4.0,4.0,160.0,29.0
2018,178913.0,178913101.0,437.0,28.0,4.0,19.0,4.0,16.0,369.0,37.0
2018,178913.0,178913001.0,268.0,17.0,255.0,4.0,4.0,4.0,217.0,32.0
2018,178913.0,178913041.0,227.0,25.0,4.0,5.0,4.0,4.0,190.0,33.0
2018,101911.0,101911125.0,851.0,111.0,4.0,164.0,114.0,46.0,467.0,69.0
2018,57905.0,57905357.0,228.0,137.0,29.0,68.0,4.0,63.0,191.0,4.0
2018,57905.0,57905381.0,167.0,97.0,70.0,4.0,4.0,4.0,138.0,4.0
2018,227901.0,227901182.0,1014.0,50.0,4.0,53.0,4.0,50.0,118.0,78.0
2018,57910.0,57910122.0,490.0,16.0,4.0,181.0,162.0,17.0,399.0,24.0
2018,57912.0,57912005.0,354.0,10.0,232.0,127.0,4.0,126.0,229.0,13.0
2018,20908.0,20908113.0,767.0,25.0,4.0,179.0,208.0,35.0,227.0,49.0
2018,165901.0,165901020.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,165901.0,165901133.0,755.0,4.0,4.0,237.0,193.0,39.0,282.0,37.0
2018,240903.0,240903131.0,883.0,102.0,4.0,493.0,487.0,4.0,594.0,68.0
2018,57905.0,57905133.0,613.0,58.0,4.0,410.0,407.0,4.0,572.0,40.0
2018,68901.0,68901129.0,807.0,79.0,4.0,172.0,164.0,10.0,316.0,65.0
2018,79907.0,79907141.0,559.0,6.0,4.0,152.0,4.0,151.0,347.0,46.0
2018,94902.0,94902109.0,689.0,64.0,4.0,12.0,4.0,11.0,167.0,71.0
2018,129901.0,129901103.0,644.0,36.0,4.0,54.0,4.0,49.0,290.0,49.0
2018,165901.0,165901132.0,707.0,4.0,4.0,34.0,4.0,20.0,311.0,59.0
2018,36902.0,36902104.0,794.0,71.0,4.0,9.0,4.0,6.0,172.0,65.0
2018,36902.0,36902105.0,893.0,51.0,4.0,58.0,54.0,5.0,196.0,63.0
2018,36902.0,36902001.0,1548.0,73.0,1142.0,21.0,4.0,21.0,272.0,78.0
2018,36902.0,36902301.0,470.0,4.0,4.0,24.0,19.0,5.0,123.0,49.0
2018,36902.0,36902042.0,589.0,71.0,44.0,7.0,4.0,6.0,123.0,57.0
2018,36902.0,36902043.0,695.0,70.0,82.0,14.0,4.0,14.0,163.0,36.0
2018,36902.0,36902102.0,387.0,10.0,4.0,18.0,13.0,5.0,75.0,31.0
2018,43910.0,43910132.0,659.0,76.0,4.0,93.0,4.0,88.0,81.0,51.0
2018,178904.0,178904152.0,663.0,4.0,4.0,47.0,25.0,21.0,404.0,63.0
2018,220901.0,220901052.0,874.0,65.0,294.0,106.0,4.0,100.0,523.0,114.0
2018,101906.0,101906103.0,482.0,24.0,4.0,128.0,101.0,7.0,285.0,48.0
2018,101912.0,101912107.0,692.0,46.0,4.0,423.0,383.0,12.0,621.0,41.0
2018,227901.0,227901149.0,547.0,26.0,4.0,382.0,343.0,39.0,536.0,53.0
2018,79907.0,79907127.0,621.0,33.0,4.0,220.0,4.0,217.0,214.0,53.0
2018,43910.0,43910149.0,394.0,67.0,4.0,208.0,156.0,49.0,326.0,69.0
2018,71902.0,71902165.0,453.0,25.0,4.0,91.0,178.0,4.0,329.0,66.0
2018,20907.0,20907107.0,574.0,25.0,4.0,56.0,4.0,38.0,402.0,63.0
2018,14902.0,14902001.0,342.0,4.0,96.0,41.0,4.0,41.0,285.0,30.0
2018,227909.0,227909105.0,474.0,53.0,4.0,20.0,4.0,17.0,4.0,49.0
2018,57912.0,57912101.0,751.0,102.0,4.0,475.0,414.0,61.0,616.0,52.0
2018,227901.0,227901103.0,455.0,37.0,4.0,11.0,4.0,8.0,41.0,32.0
2018,243905.0,243905046.0,1137.0,67.0,4.0,116.0,4.0,111.0,807.0,121.0
2018,15834.0,15834101.0,747.0,4.0,4.0,106.0,4.0,67.0,33.0,18.0
2018,15834.0,15834002.0,677.0,4.0,4.0,57.0,4.0,43.0,30.0,15.0
2018,15834.0,15834001.0,1028.0,4.0,4.0,15.0,4.0,40.0,41.0,7.0
2018,15907.0,15907105.0,523.0,19.0,4.0,21.0,4.0,4.0,442.0,44.0
2018,71902.0,71902049.0,681.0,51.0,117.0,196.0,4.0,175.0,581.0,98.0
2018,221901.0,221901153.0,510.0,20.0,4.0,42.0,4.0,42.0,399.0,81.0
2018,220907.0,220907126.0,347.0,15.0,4.0,137.0,119.0,15.0,206.0,37.0
2018,101912.0,101912108.0,714.0,21.0,4.0,169.0,157.0,12.0,692.0,60.0
2018,11902.0,11902003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,11901.0,11901001.0,1404.0,114.0,944.0,136.0,4.0,117.0,768.0,149.0
2018,11901.0,11901104.0,778.0,74.0,4.0,148.0,4.0,140.0,507.0,96.0
2018,11901.0,11901041.0,771.0,49.0,198.0,127.0,4.0,119.0,481.0,88.0
2018,232903.0,232903108.0,118.0,17.0,4.0,4.0,4.0,4.0,104.0,13.0
2018,227910.0,227910108.0,652.0,14.0,4.0,269.0,181.0,81.0,633.0,86.0
2018,158901.0,158901001.0,979.0,35.0,925.0,58.0,4.0,53.0,661.0,71.0
2018,158901.0,158901041.0,753.0,22.0,4.0,80.0,4.0,66.0,572.0,59.0
2018,84901.0,84901107.0,741.0,36.0,4.0,157.0,132.0,25.0,436.0,70.0
2018,84910.0,84910105.0,736.0,34.0,4.0,74.0,4.0,70.0,303.0,81.0
2018,57905.0,57905108.0,545.0,53.0,4.0,265.0,260.0,4.0,525.0,34.0
2018,152901.0,152901155.0,601.0,10.0,4.0,12.0,4.0,12.0,544.0,75.0
2018,101912.0,101912467.0,777.0,317.0,4.0,38.0,13.0,31.0,468.0,20.0
2018,101912.0,101912234.0,388.0,93.0,4.0,72.0,8.0,58.0,336.0,14.0
2018,101916.0,101916104.0,583.0,36.0,4.0,113.0,102.0,9.0,340.0,73.0
2018,84910.0,84910050.0,819.0,38.0,369.0,48.0,4.0,44.0,177.0,78.0
2018,101911.0,101911041.0,966.0,67.0,82.0,121.0,4.0,113.0,762.0,127.0
2018,15907.0,15907106.0,403.0,24.0,4.0,95.0,85.0,12.0,372.0,36.0
2018,71902.0,71902104.0,363.0,23.0,4.0,291.0,301.0,4.0,353.0,19.0
2018,152901.0,152901156.0,553.0,4.0,4.0,166.0,190.0,22.0,513.0,48.0
2018,101913.0,101913106.0,605.0,54.0,4.0,13.0,4.0,13.0,53.0,49.0
2018,170906.0,170906104.0,637.0,30.0,4.0,14.0,4.0,10.0,132.0,54.0
2018,170906.0,170906042.0,1456.0,119.0,631.0,130.0,4.0,116.0,457.0,135.0
2018,101914.0,101914106.0,629.0,17.0,4.0,320.0,245.0,78.0,514.0,92.0
2018,220906.0,220906106.0,704.0,44.0,4.0,74.0,4.0,74.0,200.0,51.0
2018,220907.0,220907104.0,991.0,166.0,4.0,15.0,4.0,14.0,58.0,78.0
2018,15915.0,15915180.0,713.0,64.0,4.0,29.0,4.0,4.0,65.0,75.0
2018,57914.0,57914119.0,467.0,27.0,4.0,45.0,4.0,41.0,248.0,52.0
2018,79901.0,79901101.0,396.0,12.0,4.0,169.0,150.0,19.0,331.0,39.0
2018,101847.0,101847101.0,445.0,4.0,31.0,4.0,4.0,4.0,327.0,31.0
2018,108913.0,108913044.0,1087.0,86.0,358.0,239.0,4.0,224.0,832.0,102.0
2018,43910.0,43910160.0,453.0,4.0,4.0,226.0,36.0,190.0,46.0,202.0
2018,123910.0,123910013.0,127.0,10.0,4.0,6.0,4.0,5.0,90.0,4.0
2018,57909.0,57909101.0,573.0,79.0,4.0,201.0,128.0,68.0,303.0,50.0
2018,220901.0,220901141.0,685.0,49.0,4.0,285.0,158.0,127.0,516.0,31.0
2018,101914.0,101914050.0,1739.0,367.0,358.0,114.0,4.0,106.0,204.0,111.0
2018,227901.0,227901104.0,437.0,90.0,4.0,68.0,378.0,7.0,139.0,24.0
2018,220901.0,220901158.0,566.0,61.0,4.0,232.0,4.0,222.0,355.0,39.0
2018,183901.0,183901001.0,353.0,6.0,229.0,7.0,4.0,7.0,130.0,31.0
2018,183901.0,183901101.0,312.0,4.0,4.0,10.0,4.0,10.0,110.0,37.0
2018,220916.0,220916119.0,787.0,111.0,4.0,27.0,4.0,27.0,152.0,42.0
2018,220916.0,220916044.0,832.0,99.0,335.0,35.0,4.0,27.0,292.0,84.0
2018,227901.0,227901054.0,846.0,67.0,493.0,221.0,4.0,219.0,718.0,144.0
2018,227913.0,227913103.0,750.0,28.0,4.0,20.0,4.0,19.0,29.0,66.0
2018,15915.0,15915192.0,1105.0,32.0,4.0,41.0,4.0,4.0,449.0,142.0
2018,107901.0,107901104.0,502.0,10.0,4.0,141.0,43.0,95.0,406.0,40.0
2018,71905.0,71905001.0,1936.0,187.0,1843.0,291.0,10.0,269.0,1480.0,158.0
2018,71905.0,71905055.0,767.0,65.0,197.0,165.0,18.0,146.0,677.0,116.0
2018,226903.0,226903103.0,300.0,4.0,4.0,21.0,10.0,11.0,217.0,18.0
2018,14907.0,14907043.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,101912.0,101912151.0,734.0,87.0,4.0,374.0,323.0,34.0,648.0,44.0
2018,212905.0,212905102.0,454.0,24.0,4.0,135.0,121.0,13.0,361.0,52.0
2018,220916.0,220916001.0,2318.0,255.0,1543.0,128.0,4.0,118.0,951.0,150.0
2018,220916.0,220916116.0,740.0,32.0,4.0,121.0,4.0,115.0,468.0,71.0
2018,161914.0,161914103.0,754.0,50.0,4.0,332.0,145.0,186.0,724.0,59.0
2018,14906.0,14906113.0,551.0,5.0,4.0,56.0,4.0,44.0,472.0,67.0
2018,15904.0,15904102.0,648.0,26.0,4.0,131.0,152.0,5.0,548.0,58.0
2018,220916.0,220916102.0,743.0,28.0,4.0,464.0,295.0,165.0,660.0,42.0
2018,101912.0,101912002.0,3487.0,1012.0,1223.0,352.0,23.0,328.0,1665.0,228.0
2018,39904.0,39904001.0,126.0,4.0,41.0,4.0,4.0,4.0,67.0,9.0
2018,101912.0,101912360.0,367.0,12.0,4.0,203.0,203.0,4.0,341.0,22.0
2018,91901.0,91901101.0,368.0,33.0,4.0,5.0,4.0,5.0,185.0,40.0
2018,91901.0,91901001.0,261.0,17.0,247.0,4.0,4.0,4.0,84.0,25.0
2018,8901.0,8901001.0,711.0,81.0,621.0,27.0,4.0,27.0,294.0,53.0
2018,8901.0,8901041.0,512.0,66.0,176.0,40.0,4.0,40.0,244.0,50.0
2018,188901.0,188901102.0,404.0,24.0,4.0,21.0,4.0,21.0,165.0,48.0
2018,57913.0,57913109.0,630.0,34.0,4.0,7.0,4.0,7.0,605.0,31.0
2018,14903.0,14903119.0,427.0,4.0,4.0,49.0,36.0,12.0,315.0,73.0
2018,14903.0,14903001.0,2843.0,261.0,2172.0,143.0,4.0,142.0,1173.0,372.0
2018,14903.0,14903005.0,527.0,104.0,436.0,4.0,4.0,4.0,126.0,28.0
2018,125902.0,125902101.0,263.0,14.0,4.0,11.0,4.0,11.0,227.0,11.0
2018,125902.0,125902001.0,291.0,22.0,253.0,15.0,4.0,17.0,227.0,28.0
2018,101925.0,101925101.0,602.0,5.0,4.0,58.0,56.0,4.0,301.0,77.0
2018,31903.0,31903110.0,430.0,20.0,4.0,135.0,260.0,4.0,386.0,31.0
2018,57905.0,57905184.0,293.0,63.0,4.0,119.0,116.0,4.0,244.0,18.0
2018,166901.0,166901104.0,546.0,4.0,4.0,85.0,67.0,18.0,419.0,45.0
2018,31901.0,31901135.0,761.0,70.0,4.0,221.0,203.0,12.0,699.0,73.0
2018,66901.0,66901041.0,175.0,9.0,4.0,12.0,4.0,10.0,149.0,26.0
2018,253901.0,253901101.0,90.0,4.0,4.0,25.0,24.0,4.0,75.0,6.0
2018,159901.0,159901111.0,313.0,27.0,4.0,129.0,124.0,4.0,269.0,49.0
2018,66901.0,66901001.0,165.0,10.0,114.0,4.0,4.0,4.0,121.0,15.0
2018,101912.0,101912295.0,981.0,22.0,4.0,860.0,632.0,216.0,952.0,49.0
2018,101912.0,101912268.0,619.0,47.0,4.0,377.0,365.0,14.0,561.0,28.0
2018,220905.0,220905103.0,658.0,35.0,4.0,25.0,4.0,25.0,254.0,55.0
2018,220905.0,220905071.0,1598.0,225.0,412.0,121.0,4.0,120.0,658.0,117.0
2018,101920.0,101920101.0,37.0,4.0,4.0,4.0,4.0,4.0,28.0,37.0
2018,101919.0,101919112.0,695.0,16.0,4.0,333.0,221.0,109.0,501.0,51.0
2018,101915.0,101915107.0,825.0,16.0,4.0,122.0,4.0,117.0,340.0,79.0
2018,101915.0,101915124.0,792.0,36.0,4.0,39.0,4.0,33.0,140.0,89.0
2018,254901.0,254901104.0,300.0,23.0,4.0,8.0,4.0,6.0,252.0,36.0
2018,71909.0,71909112.0,588.0,27.0,4.0,129.0,147.0,4.0,489.0,64.0
2018,115901.0,115901101.0,200.0,6.0,4.0,138.0,194.0,4.0,184.0,12.0
2018,57905.0,57905047.0,1035.0,159.0,456.0,582.0,4.0,548.0,829.0,86.0
2018,138904.0,138904001.0,110.0,11.0,30.0,4.0,4.0,4.0,72.0,10.0
2018,152907.0,152907107.0,667.0,35.0,4.0,16.0,4.0,16.0,241.0,92.0
2018,170908.0,170908111.0,947.0,59.0,4.0,313.0,409.0,63.0,519.0,85.0
2018,79901.0,79901140.0,654.0,38.0,4.0,90.0,4.0,86.0,112.0,79.0
2018,57916.0,57916005.0,2642.0,227.0,2035.0,324.0,4.0,323.0,1394.0,266.0
2018,15915.0,15915060.0,896.0,99.0,248.0,21.0,4.0,19.0,221.0,109.0
2018,66902.0,66902041.0,333.0,33.0,4.0,9.0,4.0,6.0,237.0,45.0
2018,101915.0,101915129.0,905.0,10.0,4.0,254.0,186.0,65.0,481.0,61.0
2018,101912.0,101912109.0,820.0,92.0,4.0,439.0,271.0,144.0,712.0,47.0
2018,220901.0,220901101.0,678.0,39.0,4.0,430.0,321.0,109.0,612.0,42.0
2018,57914.0,57914047.0,904.0,92.0,182.0,158.0,50.0,96.0,650.0,85.0
2018,20908.0,20908044.0,906.0,115.0,122.0,15.0,4.0,4.0,126.0,84.0
2018,31912.0,31912041.0,851.0,37.0,265.0,110.0,4.0,94.0,689.0,70.0
2018,108909.0,108909136.0,594.0,5.0,4.0,412.0,418.0,4.0,572.0,53.0
2018,27903.0,27903102.0,376.0,6.0,4.0,52.0,4.0,51.0,242.0,70.0
2018,20905.0,20905111.0,579.0,70.0,4.0,47.0,4.0,43.0,200.0,29.0
2018,79901.0,79901119.0,606.0,146.0,4.0,19.0,4.0,19.0,32.0,44.0
2018,220912.0,220912101.0,577.0,40.0,4.0,25.0,4.0,21.0,289.0,53.0
2018,57904.0,57904042.0,778.0,17.0,93.0,60.0,4.0,55.0,502.0,83.0
2018,101903.0,101903118.0,854.0,9.0,4.0,568.0,510.0,58.0,793.0,55.0
2018,31901.0,31901048.0,705.0,87.0,132.0,236.0,4.0,235.0,700.0,118.0
2018,101870.0,101870001.0,549.0,4.0,4.0,110.0,4.0,103.0,212.0,27.0
2018,43910.0,43910128.0,384.0,50.0,4.0,55.0,4.0,51.0,40.0,50.0
2018,101914.0,101914141.0,935.0,8.0,4.0,201.0,4.0,191.0,331.0,136.0
2018,101902.0,101902102.0,441.0,53.0,4.0,89.0,78.0,10.0,393.0,28.0
2018,220907.0,220907118.0,639.0,54.0,4.0,31.0,4.0,30.0,95.0,40.0
2018,108904.0,108904104.0,456.0,10.0,4.0,242.0,242.0,4.0,407.0,29.0
2018,108904.0,108904047.0,1389.0,48.0,101.0,618.0,4.0,617.0,1348.0,78.0
2018,61901.0,61901049.0,773.0,110.0,209.0,142.0,4.0,140.0,462.0,134.0
2018,43901.0,43901117.0,565.0,72.0,4.0,44.0,4.0,44.0,19.0,39.0
2018,43910.0,43910136.0,485.0,85.0,4.0,53.0,4.0,52.0,64.0,42.0
2018,101917.0,101917041.0,1038.0,60.0,4.0,121.0,4.0,86.0,652.0,113.0
2018,15901.0,15901002.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,15904.0,15904007.0,7.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
2018,15911.0,15911004.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,15916.0,15916006.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,15809.0,15809101.0,374.0,4.0,4.0,96.0,25.0,68.0,360.0,39.0
2018,163908.0,163908004.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2018,15911.0,15911005.0,57.0,4.0,4.0,4.0,4.0,4.0,46.0,12.0
2018,22004.0,22004001.0,115.0,7.0,26.0,51.0,4.0,51.0,87.0,11.0
2018,15912.0,15912107.0,665.0,49.0,4.0,124.0,115.0,8.0,488.0,75.0
2018,230901.0,230901101.0,328.0,12.0,4.0,7.0,4.0,7.0,203.0,30.0
2018,230901.0,230901001.0,219.0,18.0,210.0,5.0,4.0,5.0,121.0,27.0
2018,230901.0,230901041.0,168.0,16.0,40.0,4.0,4.0,4.0,106.0,20.0
2018,187901.0,187901001.0,508.0,56.0,230.0,4.0,4.0,4.0,317.0,53.0
2018,114901.0,114901001.0,1065.0,71.0,891.0,30.0,4.0,24.0,639.0,92.0
2018,114901.0,114901044.0,640.0,27.0,4.0,26.0,4.0,17.0,464.0,65.0
2018,114901.0,114901043.0,606.0,17.0,204.0,21.0,4.0,18.0,425.0,68.0
2018,193801.0,193801001.0,129.0,4.0,53.0,4.0,4.0,4.0,109.0,38.0
2018,57916.0,57916133.0,324.0,21.0,4.0,32.0,4.0,31.0,107.0,59.0
2018,46902.0,46902107.0,678.0,116.0,4.0,115.0,202.0,4.0,173.0,54.0
2018,246908.0,246908103.0,652.0,25.0,4.0,32.0,4.0,31.0,188.0,47.0
2018,71907.0,71907104.0,400.0,38.0,4.0,162.0,217.0,5.0,337.0,50.0
2018,20901.0,20901104.0,766.0,23.0,4.0,46.0,4.0,39.0,510.0,72.0
2018,220905.0,220905206.0,456.0,11.0,4.0,20.0,4.0,18.0,381.0,35.0
2018,161914.0,161914444.0,18.0,4.0,4.0,4.0,4.0,4.0,15.0,4.0
2018,71909.0,71909122.0,1049.0,45.0,151.0,197.0,210.0,33.0,808.0,114.0
2018,199901.0,199901114.0,645.0,42.0,4.0,14.0,4.0,13.0,80.0,99.0
2018,79907.0,79907052.0,1812.0,157.0,342.0,158.0,4.0,151.0,404.0,123.0
2018,57905.0,57905062.0,894.0,87.0,197.0,236.0,4.0,199.0,866.0,126.0
2018,123910.0,123910132.0,510.0,4.0,4.0,39.0,4.0,38.0,510.0,30.0
2018,92904.0,92904104.0,678.0,16.0,4.0,134.0,106.0,16.0,438.0,43.0
2018,57905.0,57905235.0,373.0,26.0,4.0,43.0,37.0,4.0,300.0,34.0
2018,220902.0,220902101.0,426.0,9.0,4.0,159.0,114.0,45.0,348.0,43.0
2018,220902.0,220902010.0,2074.0,310.0,1479.0,129.0,4.0,127.0,746.0,167.0
2018,212905.0,212905103.0,545.0,28.0,4.0,338.0,336.0,11.0,460.0,32.0
2018,101907.0,101907139.0,1154.0,107.0,4.0,89.0,4.0,82.0,363.0,134.0
2018,170902.0,170902129.0,984.0,91.0,4.0,52.0,4.0,49.0,114.0,76.0
2018,178902.0,178902101.0,256.0,28.0,4.0,12.0,4.0,12.0,194.0,48.0
2018,220904.0,220904101.0,516.0,17.0,4.0,222.0,195.0,30.0,418.0,43.0
2018,178902.0,178902001.0,489.0,20.0,479.0,13.0,4.0,13.0,333.0,54.0
2018,178902.0,178902102.0,270.0,4.0,4.0,11.0,4.0,11.0,211.0,36.0
2018,188901.0,188901103.0,537.0,22.0,4.0,10.0,4.0,10.0,378.0,64.0
2018,57914.0,57914101.0,639.0,19.0,4.0,68.0,4.0,64.0,478.0,83.0
2018,101902.0,101902126.0,859.0,6.0,4.0,559.0,481.0,75.0,823.0,56.0
2018,101907.0,101907148.0,1045.0,56.0,4.0,208.0,120.0,78.0,355.0,100.0
2018,101912.0,101912042.0,1090.0,368.0,188.0,138.0,14.0,127.0,665.0,106.0
2018,129902.0,129902105.0,551.0,13.0,4.0,98.0,153.0,25.0,208.0,43.0
2018,246909.0,246909130.0,804.0,55.0,4.0,32.0,4.0,32.0,77.0,58.0
2018,101912.0,101912110.0,494.0,8.0,4.0,60.0,38.0,27.0,473.0,41.0
2018,101915.0,101915127.0,1042.0,16.0,4.0,248.0,131.0,116.0,420.0,80.0
2018,227901.0,227901105.0,378.0,30.0,4.0,74.0,26.0,48.0,251.0,46.0
2018,226903.0,226903104.0,156.0,4.0,4.0,4.0,4.0,4.0,44.0,4.0
2018,177903.0,177903001.0,158.0,15.0,73.0,4.0,4.0,4.0,65.0,15.0
2018,57903.0,57903131.0,554.0,11.0,4.0,327.0,272.0,55.0,477.0,77.0
2018,227907.0,227907105.0,565.0,37.0,4.0,314.0,293.0,24.0,478.0,40.0
2018,180901.0,180901041.0,65.0,5.0,4.0,4.0,4.0,4.0,55.0,11.0
2018,57903.0,57903045.0,969.0,89.0,207.0,168.0,4.0,166.0,494.0,114.0
2018,108906.0,108906127.0,480.0,55.0,4.0,168.0,198.0,12.0,319.0,45.0
2018,61905.0,61905102.0,314.0,23.0,4.0,37.0,34.0,15.0,112.0,37.0
2018,123910.0,123910127.0,628.0,30.0,4.0,57.0,4.0,52.0,592.0,39.0
2018,16902.0,16902101.0,444.0,26.0,4.0,48.0,4.0,48.0,213.0,56.0
2018,16902.0,16902001.0,318.0,33.0,301.0,13.0,4.0,13.0,129.0,27.0
2018,16902.0,16902041.0,269.0,20.0,4.0,17.0,4.0,17.0,116.0,26.0
2018,105906.0,105906113.0,815.0,30.0,4.0,302.0,273.0,26.0,506.0,66.0
2018,116915.0,116915101.0,337.0,14.0,4.0,64.0,4.0,64.0,195.0,40.0
2018,116915.0,116915001.0,206.0,14.0,200.0,13.0,4.0,13.0,95.0,14.0
2018,116915.0,116915041.0,140.0,17.0,94.0,17.0,4.0,17.0,69.0,19.0
2018,25904.0,25904001.0,187.0,7.0,70.0,4.0,4.0,4.0,115.0,30.0
2018,57903.0,57903110.0,419.0,21.0,4.0,226.0,199.0,33.0,333.0,48.0
2018,61901.0,61901122.0,489.0,48.0,4.0,8.0,4.0,8.0,17.0,51.0
2018,68901.0,68901125.0,425.0,13.0,4.0,19.0,4.0,18.0,186.0,41.0
2018,220901.0,220901102.0,623.0,61.0,4.0,331.0,222.0,107.0,551.0,30.0
2018,227901.0,227901106.0,516.0,65.0,4.0,220.0,338.0,13.0,357.0,44.0
2018,205903.0,205903103.0,324.0,7.0,4.0,21.0,4.0,21.0,257.0,29.0
2018,15915.0,15915181.0,550.0,41.0,4.0,16.0,4.0,4.0,44.0,58.0
2018,227901.0,227901185.0,860.0,38.0,4.0,254.0,279.0,40.0,577.0,70.0
2018,43905.0,43905118.0,683.0,76.0,4.0,18.0,4.0,17.0,14.0,69.0
2018,233901.0,233901004.0,147.0,4.0,78.0,41.0,4.0,39.0,118.0,4.0
2018,158902.0,158902101.0,241.0,10.0,4.0,52.0,4.0,51.0,171.0,18.0
2018,101907.0,101907043.0,1535.0,53.0,459.0,133.0,4.0,125.0,929.0,123.0
2018,71902.0,71902105.0,519.0,16.0,4.0,75.0,142.0,4.0,366.0,68.0
2018,246913.0,246913103.0,626.0,100.0,4.0,20.0,4.0,19.0,148.0,79.0
2018,84906.0,84906041.0,905.0,41.0,427.0,37.0,4.0,34.0,582.0,107.0
2018,34909.0,34909101.0,148.0,4.0,4.0,5.0,4.0,5.0,119.0,11.0
2018,34909.0,34909001.0,129.0,4.0,100.0,4.0,4.0,4.0,66.0,12.0
2018,175902.0,175902101.0,444.0,22.0,4.0,67.0,4.0,63.0,284.0,38.0
2018,175902.0,175902001.0,284.0,27.0,280.0,12.0,4.0,12.0,122.0,21.0
2018,175902.0,175902041.0,219.0,20.0,4.0,27.0,4.0,23.0,125.0,21.0
2018,235901.0,235901101.0,264.0,18.0,4.0,61.0,4.0,61.0,245.0,31.0
2018,235901.0,235901001.0,244.0,4.0,208.0,24.0,4.0,24.0,218.0,27.0
2018,235901.0,235901041.0,195.0,15.0,76.0,31.0,4.0,31.0,178.0,24.0
2018,139912.0,139912101.0,434.0,8.0,4.0,15.0,4.0,15.0,222.0,32.0
2018,220920.0,220920104.0,692.0,33.0,4.0,59.0,4.0,56.0,283.0,63.0
2018,43917.0,43917101.0,392.0,20.0,4.0,48.0,4.0,48.0,232.0,28.0
2018,79907.0,79907108.0,495.0,4.0,4.0,173.0,151.0,20.0,388.0,52.0
