YEAR,CAMPUS ID,HIGH SCHOOL STUDENTS,NOT FOUND,NOT TRACKABLE
2016,,0,0,0
2016,230905001.0,70,40,1
2016,,0,0,0
2016,230906001.0,63,28,0
2016,,0,0,0
2016,230903001.0,44,26,0
2016,,0,0,0
2016,230908001.0,44,16,0
2016,,0,0,0
2016,231901001.0,32,13,0
2016,,0,0,0
2016,232902001.0,39,18,0
2016,,0,0,0
2016,232903001.0,229,113,1
2016,,0,0,0
2016,233901001.0,615,265,18
2016,,0,0,0
2016,234902001.0,129,53,4
2016,,0,0,0
2016,234903001.0,67,30,1
2016,,0,0,0
2016,234909001.0,33,21,0
2016,,0,0,0
2016,234904001.0,67,38,1
2016,,0,0,0
2016,234905001.0,39,11,1
2016,,0,0,0
2016,234801001.0,37,25,1
2016,,0,0,0
2016,234906001.0,174,82,5
2016,,0,0,0
2016,234907002.0,157,93,6
2016,,0,0,0
2016,235901001.0,49,29,2
2016,,0,0,0
2016,235902006.0,41,24,2
2016,,0,0,0
2016,235902013.0,396,206,5
2016,,0,0,0
2016,235902014.0,316,156,8
2016,,0,0,0
2016,236902002.0,400,199,30
2016,,0,0,0
2016,236902008.0,29,20,0
2016,,0,0,0
2016,236901002.0,62,31,0
2016,,0,0,0
2016,237902001.0,103,62,12
2016,,0,0,0
2016,237905002.0,124,76,13
2016,,0,0,0
2016,237904002.0,384,206,17
2016,,0,0,0
2016,238902002.0,32,31,0
2016,,0,0,0
2016,238902001.0,102,46,2
2016,,0,0,0
2016,239901001.0,291,116,4
2016,,0,0,0
2016,240801002.0,40,27,2
2016,,0,0,0
2016,240801001.0,107,81,10
2016,,0,0,0
2016,240901003.0,341,170,23
2016,,0,0,0
2016,240901008.0,97,5,0
2016,,0,0,0
2016,240901001.0,380,184,31
2016,,0,0,0
2016,240901002.0,419,160,38
2016,,0,0,0
2016,240903003.0,645,147,25
2016,,0,0,0
2016,240903009.0,533,229,26
2016,,0,0,0
2016,240903001.0,991,262,27
2016,,0,0,0
2016,240903002.0,743,280,34
2016,,0,0,0
2016,240904001.0,29,12,1
2016,,0,0,0
2016,241901001.0,74,29,2
2016,,0,0,0
2016,241902001.0,70,15,2
2016,,0,0,0
2016,241903001.0,203,89,10
2016,,0,0,0
2016,241906001.0,39,15,2
2016,,0,0,0
2016,241904001.0,137,64,7
2016,,0,0,0
2016,242902001.0,29,20,0
2016,,0,0,0
2016,242903001.0,26,13,1
2016,,0,0,0
2016,243901001.0,183,101,1
2016,,0,0,0
2016,243901002.0,28,26,0
2016,,0,0,0
2016,243906001.0,65,28,1
2016,,0,0,0
2016,243902001.0,29,19,0
2016,,0,0,0
2016,243903001.0,114,51,0
2016,,0,0,0
2016,243905006.0,74,71,0
2016,,0,0,0
2016,243905001.0,191,120,5
2016,,0,0,0
2016,243905002.0,376,190,6
2016,,0,0,0
2016,243905004.0,266,158,8
2016,,0,0,0
2016,244903001.0,115,56,0
2016,,0,0,0
2016,245902001.0,83,29,1
2016,,0,0,0
2016,245903001.0,107,47,0
2016,,0,0,0
2016,246902001.0,72,35,4
2016,,0,0,0
2016,246904002.0,45,40,3
2016,,0,0,0
2016,246904004.0,342,174,23
2016,,0,0,0
2016,246904001.0,429,187,8
2016,,0,0,0
2016,246905001.0,27,9,0
2016,,0,0,0
2016,246906001.0,383,174,13
2016,,0,0,0
2016,246907001.0,83,54,3
2016,,0,0,0
2016,246913002.0,447,149,15
2016,,0,0,0
2016,246913001.0,421,175,21
2016,,0,0,0
2016,246913011.0,49,36,1
2016,,0,0,0
2016,246913004.0,518,215,18
2016,,0,0,0
2016,246913005.0,470,184,9
2016,,0,0,0
2016,246913003.0,507,191,13
2016,,0,0,0
2016,246908001.0,251,96,5
2016,,0,0,0
2016,246909008.0,588,200,11
2016,,0,0,0
2016,246909004.0,540,152,24
2016,,0,0,0
2016,246909001.0,670,214,24
2016,,0,0,0
2016,246909007.0,490,200,34
2016,,0,0,0
2016,246909011.0,321,248,27
2016,,0,0,0
2016,246909003.0,636,199,21
2016,,0,0,0
2016,246911001.0,261,140,12
2016,,0,0,0
2016,246912001.0,57,22,2
2016,,0,0,0
2016,247901001.0,272,159,5
2016,,0,0,0
2016,247903001.0,241,130,2
2016,,0,0,0
2016,247904001.0,43,25,0
2016,,0,0,0
2016,247906001.0,57,28,1
2016,,0,0,0
2016,248901001.0,83,37,4
2016,,0,0,0
2016,249901001.0,45,25,2
2016,,0,0,0
2016,249902001.0,97,58,2
2016,,0,0,0
2016,249903001.0,162,83,9
2016,,0,0,0
2016,249904001.0,52,28,0
2016,,0,0,0
2016,249905001.0,188,80,6
2016,,0,0,0
2016,249906001.0,76,39,1
2016,,0,0,0
2016,250906001.0,65,31,1
2016,,0,0,0
2016,250902001.0,47,27,0
2016,,0,0,0
2016,250903001.0,93,47,6
2016,,0,0,0
2016,250904001.0,72,34,2
2016,,0,0,0
2016,250907001.0,90,51,0
2016,,0,0,0
2016,251901001.0,119,56,12
2016,,0,0,0
2016,251902001.0,26,13,0
2016,,0,0,0
2016,252901001.0,140,60,5
2016,,0,0,0
2016,252901002.0,32,28,2
2016,,0,0,0
2016,252903001.0,37,16,0
2016,,0,0,0
2016,253901001.0,225,112,9
2016,,0,0,0
2016,254901001.0,126,65,1
2016,,0,0,0
2016,254902001.0,36,18,0
2016,,0,0,0
2016,,0,0,0
2016,,0,0,0
2017,1902001.0,49,22,0
2017,,0,0,0
2017,1903001.0,89,52,0
2017,,0,0,0
2017,1904001.0,54,34,1
2017,,0,0,0
2017,1907001.0,219,117,11
2017,,0,0,0
2017,1908002.0,101,62,3
2017,,0,0,0
2017,2901002.0,38,32,4
2017,,0,0,0
2017,2901001.0,194,95,7
2017,,0,0,0
2017,3907001.0,104,36,2
2017,,0,0,0
2017,3905001.0,117,35,1
2017,,0,0,0
2017,3902001.0,180,68,2
2017,,0,0,0
2017,3904001.0,128,66,0
2017,,0,0,0
2017,3903001.0,478,157,11
2017,,0,0,0
2017,3903004.0,30,27,2
2017,,0,0,0
2017,3801001.0,41,21,0
2017,,0,0,0
2017,4901001.0,207,119,6
2017,,0,0,0
2017,5901001.0,45,15,1
2017,,0,0,0
2017,5902001.0,77,43,0
2017,,0,0,0
2017,5904001.0,37,12,3
2017,,0,0,0
2017,6902001.0,26,9,0
2017,,0,0,0
2017,7901001.0,41,27,0
2017,,0,0,0
2017,7902001.0,131,64,1
2017,,0,0,0
2017,7904001.0,92,54,0
2017,,0,0,0
2017,7905001.0,180,95,1
2017,,0,0,0
2017,7906001.0,96,58,0
2017,,0,0,0
2017,8901001.0,161,68,4
2017,,0,0,0
2017,8903001.0,51,23,0
2017,,0,0,0
2017,8902001.0,207,108,12
2017,,0,0,0
2017,9901001.0,72,22,8
2017,,0,0,0
2017,10902001.0,149,74,2
2017,,0,0,0
2017,11901001.0,290,146,12
2017,,0,0,0
2017,11901002.0,291,147,30
2017,,0,0,0
2017,11901022.0,98,87,7
2017,,0,0,0
2017,11902001.0,260,127,20
2017,,0,0,0
2017,11902004.0,28,26,0
2017,,0,0,0
2017,11904002.0,124,61,3
2017,,0,0,0
2017,12901001.0,48,17,0
2017,,0,0,0
2017,13901001.0,241,126,6
2017,,0,0,0
2017,13903001.0,26,11,0
2017,,0,0,0
2017,13905001.0,58,23,1
2017,,0,0,0
2017,14901001.0,104,33,2
2017,,0,0,0
2017,14902001.0,30,17,4
2017,,0,0,0
2017,14903001.0,607,306,12
2017,,0,0,0
2017,14903005.0,117,53,1
2017,,0,0,0
2017,14905001.0,54,22,1
2017,,0,0,0
2017,14906002.0,554,251,15
2017,,0,0,0
2017,14906007.0,474,222,13
2017,,0,0,0
2017,14906001.0,452,257,3
2017,,0,0,0
2017,14906006.0,186,150,4
2017,,0,0,0
2017,14906008.0,464,254,15
2017,,0,0,0
2017,14804006.0,57,13,2
2017,,0,0,0
2017,14804005.0,29,24,0
2017,,0,0,0
2017,14801003.0,45,40,1
2017,,0,0,0
2017,14801008.0,53,47,1
2017,,0,0,0
2017,14801007.0,93,74,1
2017,,0,0,0
2017,14801006.0,74,60,9
2017,,0,0,0
2017,14801005.0,52,38,5
2017,,0,0,0
2017,14801004.0,67,55,0
2017,,0,0,0
2017,14801002.0,103,91,1
2017,,0,0,0
2017,14801001.0,74,69,2
2017,,0,0,0
2017,14907001.0,62,24,0
2017,,0,0,0
2017,14908001.0,121,31,4
2017,,0,0,0
2017,14909008.0,97,84,3
2017,,0,0,0
2017,14909002.0,370,173,12
2017,,0,0,0
2017,14910001.0,109,48,0
2017,,0,0,0
2017,15901001.0,411,176,9
2017,,0,0,0
2017,15830001.0,92,37,1
2017,,0,0,0
2017,15911001.0,692,394,15
2017,,0,0,0
2017,15905002.0,314,188,11
2017,,0,0,0
2017,15905003.0,277,170,12
2017,,0,0,0
2017,15914001.0,77,39,1
2017,,0,0,0
2017,15802001.0,30,26,0
2017,,0,0,0
2017,15904004.0,184,156,3
2017,,0,0,0
2017,15904001.0,414,159,14
2017,,0,0,0
2017,15904002.0,387,143,8
2017,,0,0,0
2017,15828001.0,51,17,1
2017,,0,0,0
2017,15828005.0,27,5,2
2017,,0,0,0
2017,15828003.0,52,12,4
2017,,0,0,0
2017,15822001.0,50,28,1
2017,,0,0,0
2017,15916009.0,94,18,1
2017,,0,0,0
2017,15916001.0,701,398,10
2017,,0,0,0
2017,15916003.0,101,75,3
2017,,0,0,0
2017,15916008.0,447,286,13
2017,,0,0,0
2017,15826001.0,91,18,1
2017,,0,0,0
2017,15913001.0,38,24,0
2017,,0,0,0
2017,15910008.0,185,161,5
2017,,0,0,0
2017,15910003.0,612,250,20
2017,,0,0,0
2017,15910009.0,116,52,3
2017,,0,0,0
2017,15910014.0,721,239,18
2017,,0,0,0
2017,15910001.0,601,304,41
2017,,0,0,0
2017,15910002.0,565,252,15
2017,,0,0,0
2017,15910005.0,801,399,15
2017,,0,0,0
2017,15910007.0,749,271,37
2017,,0,0,0
2017,15910004.0,631,354,18
2017,,0,0,0
2017,15915023.0,620,207,19
2017,,0,0,0
2017,15915024.0,664,324,9
2017,,0,0,0
2017,15915011.0,267,218,4
2017,,0,0,0
2017,15915005.0,662,257,23
2017,,0,0,0
2017,15915006.0,214,18,3
2017,,0,0,0
2017,15915001.0,612,314,29
2017,,0,0,0
2017,15915002.0,566,312,23
2017,,0,0,0
2017,15915003.0,561,283,15
2017,,0,0,0
2017,15915016.0,713,245,13
2017,,0,0,0
2017,15915022.0,611,313,5
2017,,0,0,0
2017,15915007.0,673,347,17
2017,,0,0,0
2017,15915019.0,669,313,11
2017,,0,0,0
2017,15801003.0,27,24,0
2017,,0,0,0
2017,15801001.0,33,30,1
2017,,0,0,0
2017,15814001.0,28,24,1
2017,,0,0,0
2017,15906001.0,111,42,1
2017,,0,0,0
2017,15907001.0,390,221,22
2017,,0,0,0
2017,15907002.0,291,140,26
2017,,0,0,0
2017,15907024.0,83,72,5
2017,,0,0,0
2017,15907003.0,368,175,24
2017,,0,0,0
2017,15907004.0,84,28,1
2017,,0,0,0
2017,15907005.0,345,210,23
2017,,0,0,0
2017,15907006.0,207,117,8
2017,,0,0,0
2017,15907007.0,326,153,23
2017,,0,0,0
2017,15907008.0,409,230,17
2017,,0,0,0
2017,15907022.0,116,21,7
2017,,0,0,0
2017,15907023.0,33,8,0
2017,,0,0,0
2017,15827001.0,57,23,0
2017,,0,0,0
2017,15909001.0,250,144,1
2017,,0,0,0
2017,15908001.0,533,276,17
2017,,0,0,0
2017,15917001.0,324,166,8
2017,,0,0,0
2017,15912011.0,83,71,6
2017,,0,0,0
2017,15912001.0,772,410,22
2017,,0,0,0
2017,16902001.0,79,36,2
2017,,0,0,0
2017,16901001.0,58,21,2
2017,,0,0,0
2017,18901001.0,78,40,0
2017,,0,0,0
2017,18902001.0,34,19,0
2017,,0,0,0
2017,18904001.0,50,21,0
2017,,0,0,0
2017,19901001.0,55,28,1
2017,,0,0,0
2017,19902002.0,72,52,0
2017,,0,0,0
2017,19908001.0,154,103,0
2017,,0,0,0
2017,19903001.0,37,28,0
2017,,0,0,0
2017,19905001.0,96,54,1
2017,,0,0,0
2017,19912001.0,166,103,0
2017,,0,0,0
2017,19906001.0,82,45,0
2017,,0,0,0
2017,19909001.0,39,28,0
2017,,0,0,0
2017,19907003.0,72,66,1
2017,,0,0,0
2017,19907002.0,362,194,7
2017,,0,0,0
2017,20901001.0,564,275,34
2017,,0,0,0
2017,20901005.0,57,46,1
2017,,0,0,0
2017,20901002.0,709,308,40
2017,,0,0,0
2017,20902001.0,420,217,15
2017,,0,0,0
2017,20905006.0,115,88,6
2017,,0,0,0
2017,20905001.0,187,108,9
2017,,0,0,0
2017,20905002.0,505,199,8
2017,,0,0,0
2017,20907001.0,179,84,5
2017,,0,0,0
2017,20904001.0,59,24,0
2017,,0,0,0
2017,20908007.0,515,158,10
2017,,0,0,0
2017,20908004.0,84,64,7
2017,,0,0,0
2017,20908001.0,690,237,13
2017,,0,0,0
2017,20908009.0,267,96,19
2017,,0,0,0
2017,20906002.0,143,70,1
2017,,0,0,0
2017,21902003.0,67,12,1
2017,,0,0,0
2017,21902002.0,333,167,26
2017,,0,0,0
2017,21902017.0,114,100,8
2017,,0,0,0
2017,21902001.0,399,173,20
2017,,0,0,0
2017,21901001.0,392,158,12
2017,,0,0,0
2017,21901002.0,26,23,1
2017,,0,0,0
2017,21901003.0,424,113,28
2017,,0,0,0
2017,22901001.0,60,24,0
2017,,0,0,0
2017,24901001.0,98,48,0
2017,,0,0,0
2017,25901001.0,73,35,0
2017,,0,0,0
2017,25902003.0,30,26,0
2017,,0,0,0
2017,25902001.0,168,105,5
2017,,0,0,0
2017,25909001.0,74,27,0
2017,,0,0,0
2017,26901001.0,122,61,8
2017,,0,0,0
2017,26903002.0,38,22,0
2017,,0,0,0
2017,27903001.0,191,81,6
2017,,0,0,0
2017,27903003.0,45,37,1
2017,,0,0,0
2017,27904002.0,28,24,0
2017,,0,0,0
2017,27904001.0,235,119,11
2017,,0,0,0
2017,28902001.0,330,190,19
2017,,0,0,0
2017,28903001.0,105,64,3
2017,,0,0,0
2017,29901001.0,257,135,7
2017,,0,0,0
2017,29901003.0,57,52,1
2017,,0,0,0
2017,30902001.0,88,37,0
2017,,0,0,0
2017,31901008.0,85,10,0
2017,,0,0,0
2017,31901006.0,81,53,16
2017,,0,0,0
2017,31901001.0,550,177,32
2017,,0,0,0
2017,31901127.0,44,31,7
2017,,0,0,0
2017,31901007.0,397,183,38
2017,,0,0,0
2017,31901003.0,443,178,26
2017,,0,0,0
2017,31901002.0,417,195,43
2017,,0,0,0
2017,31901004.0,497,199,22
2017,,0,0,0
2017,31901009.0,582,146,19
2017,,0,0,0
2017,31903005.0,75,14,1
2017,,0,0,0
2017,31903001.0,631,287,27
2017,,0,0,0
2017,31903002.0,507,197,19
2017,,0,0,0
2017,31903003.0,87,74,3
2017,,0,0,0
2017,31905002.0,37,33,1
2017,,0,0,0
2017,31905001.0,196,60,7
2017,,0,0,0
2017,31906001.0,746,337,38
2017,,0,0,0
2017,31909001.0,134,49,16
2017,,0,0,0
2017,31911001.0,136,43,4
2017,,0,0,0
2017,31912009.0,117,104,7
2017,,0,0,0
2017,31912001.0,623,268,32
2017,,0,0,0
2017,31913001.0,53,15,4
2017,,0,0,0
2017,31914001.0,94,32,3
2017,,0,0,0
2017,31916003.0,112,27,5
2017,,0,0,0
2017,31916001.0,140,29,4
2017,,0,0,0
2017,31916004.0,141,21,0
2017,,0,0,0
2017,31916005.0,181,50,5
2017,,0,0,0
2017,32902002.0,178,91,10
2017,,0,0,0
2017,33902001.0,48,25,0
2017,,0,0,0
2017,34901001.0,131,73,2
2017,,0,0,0
2017,34909001.0,28,20,0
2017,,0,0,0
2017,34903001.0,74,33,3
2017,,0,0,0
2017,34905002.0,37,18,0
2017,,0,0,0
2017,34907001.0,76,43,0
2017,,0,0,0
2017,35901001.0,77,39,6
2017,,0,0,0
2017,36901001.0,86,33,3
2017,,0,0,0
2017,36902001.0,343,96,5
2017,,0,0,0
2017,36903001.0,79,36,13
2017,,0,0,0
2017,37901001.0,45,16,2
2017,,0,0,0
2017,37904002.0,279,151,19
2017,,0,0,0
2017,37908001.0,34,15,4
2017,,0,0,0
2017,37907002.0,131,56,3
2017,,0,0,0
2017,38901001.0,90,45,0
2017,,0,0,0
2017,39902001.0,50,20,0
2017,,0,0,0
2017,39903001.0,41,19,1
2017,,0,0,0
2017,40902001.0,29,4,0
2017,,0,0,0
2017,41901001.0,27,11,0
2017,,0,0,0
2017,42901001.0,55,23,0
2017,,0,0,0
2017,43901001.0,"1,533",618,35
2017,,0,0,0
2017,43902001.0,154,81,4
2017,,0,0,0
2017,43917001.0,40,21,1
2017,,0,0,0
2017,43903001.0,163,66,8
2017,,0,0,0
2017,43918001.0,142,76,9
2017,,0,0,0
2017,43904001.0,86,46,8
2017,,0,0,0
2017,43905002.0,525,191,12
2017,,0,0,0
2017,43905001.0,558,250,21
2017,,0,0,0
2017,43905007.0,483,187,19
2017,,0,0,0
2017,43905009.0,390,149,46
2017,,0,0,0
2017,43905006.0,528,179,29
2017,,0,0,0
2017,43905008.0,412,162,18
2017,,0,0,0
2017,43905005.0,553,266,17
2017,,0,0,0
2017,43801001.0,35,14,0
2017,,0,0,0
2017,43919001.0,323,145,13
2017,,0,0,0
2017,43907007.0,681,303,20
2017,,0,0,0
2017,43907002.0,555,241,20
2017,,0,0,0
2017,43907004.0,513,234,20
2017,,0,0,0
2017,43908001.0,154,53,7
2017,,0,0,0
2017,43910006.0,"1,203",374,107
2017,,0,0,0
2017,43910008.0,98,30,17
2017,,0,0,0
2017,43910001.0,"1,382",545,83
2017,,0,0,0
2017,43910010.0,"1,284",446,88
2017,,0,0,0
2017,43911001.0,257,131,18
2017,,0,0,0
2017,43912001.0,512,220,16
2017,,0,0,0
2017,43914004.0,84,64,9
2017,,0,0,0
2017,43914003.0,402,169,9
2017,,0,0,0
2017,43914001.0,507,169,14
2017,,0,0,0
2017,44902001.0,35,19,0
2017,,0,0,0
2017,45902001.0,113,60,4
2017,,0,0,0
2017,45903001.0,76,30,4
2017,,0,0,0
2017,45905002.0,49,13,0
2017,,0,0,0
2017,46902001.0,558,302,15
2017,,0,0,0
2017,46902003.0,186,103,6
2017,,0,0,0
2017,46902201.0,107,93,2
2017,,0,0,0
2017,46902007.0,49,20,0
2017,,0,0,0
2017,46902002.0,590,229,8
2017,,0,0,0
2017,46901001.0,461,192,11
2017,,0,0,0
2017,46901038.0,121,110,4
2017,,0,0,0
2017,47901001.0,92,40,2
2017,,0,0,0
2017,47902001.0,41,9,2
2017,,0,0,0
2017,49905001.0,76,39,1
2017,,0,0,0
2017,49906001.0,35,15,0
2017,,0,0,0
2017,49901001.0,175,86,22
2017,,0,0,0
2017,49907001.0,34,10,0
2017,,0,0,0
2017,49902001.0,26,9,0
2017,,0,0,0
2017,49903001.0,47,27,2
2017,,0,0,0
2017,50910001.0,517,282,3
2017,,0,0,0
2017,50910005.0,46,44,1
2017,,0,0,0
2017,50902001.0,173,85,1
2017,,0,0,0
2017,52901001.0,77,36,5
2017,,0,0,0
2017,53001001.0,58,34,1
2017,,0,0,0
2017,54903001.0,31,15,0
2017,,0,0,0
2017,55901001.0,26,14,2
2017,,0,0,0
2017,56901001.0,111,50,8
2017,,0,0,0
2017,57829001.0,71,37,8
2017,,0,0,0
2017,57806101.0,27,14,3
2017,,0,0,0
2017,57903006.0,415,165,21
2017,,0,0,0
2017,57903010.0,55,9,3
2017,,0,0,0
2017,57903003.0,49,42,4
2017,,0,0,0
2017,57903007.0,217,76,18
2017,,0,0,0
2017,57903002.0,381,144,32
2017,,0,0,0
2017,57903001.0,466,208,44
2017,,0,0,0
2017,57904003.0,98,26,1
2017,,0,0,0
2017,57904001.0,496,238,15
2017,,0,0,0
2017,57922001.0,814,296,37
2017,,0,0,0
2017,57922003.0,81,25,1
2017,,0,0,0
2017,57905003.0,112,33,6
2017,,0,0,0
2017,57905381.0,35,7,2
2017,,0,0,0
2017,57905034.0,212,131,5
2017,,0,0,0
2017,57905001.0,392,154,48
2017,,0,0,0
2017,57905023.0,186,101,7
2017,,0,0,0
2017,57905090.0,59,11,3
2017,,0,0,0
2017,57905028.0,198,88,40
2017,,0,0,0
2017,57905013.0,87,52,9
2017,,0,0,0
2017,57905017.0,265,152,36
2017,,0,0,0
2017,57905006.0,252,109,38
2017,,0,0,0
2017,57905035.0,70,18,4
2017,,0,0,0
2017,57905032.0,82,48,5
2017,,0,0,0
2017,57905389.0,47,32,8
2017,,0,0,0
2017,57905038.0,87,26,7
2017,,0,0,0
2017,57905008.0,252,118,34
2017,,0,0,0
2017,57905085.0,100,23,4
2017,,0,0,0
2017,57905012.0,168,98,18
2017,,0,0,0
2017,57905009.0,92,42,3
2017,,0,0,0
2017,57905005.0,435,191,61
2017,,0,0,0
2017,57905024.0,182,83,34
2017,,0,0,0
2017,57905037.0,69,15,7
2017,,0,0,0
2017,57905039.0,61,32,2
2017,,0,0,0
2017,57905033.0,114,22,8
2017,,0,0,0
2017,57905036.0,135,15,9
2017,,0,0,0
2017,57905026.0,106,38,4
2017,,0,0,0
2017,57905015.0,277,137,29
2017,,0,0,0
2017,57905025.0,962,380,123
2017,,0,0,0
2017,57905016.0,232,135,17
2017,,0,0,0
2017,57905018.0,442,186,43
2017,,0,0,0
2017,57905007.0,270,116,66
2017,,0,0,0
2017,57905088.0,99,24,7
2017,,0,0,0
2017,57905002.0,304,132,35
2017,,0,0,0
2017,57905021.0,480,176,61
2017,,0,0,0
2017,57905014.0,302,155,42
2017,,0,0,0
2017,57905380.0,164,85,12
2017,,0,0,0
2017,57905022.0,355,135,33
2017,,0,0,0
2017,57906001.0,644,279,9
2017,,0,0,0
2017,57906003.0,88,65,7
2017,,0,0,0
2017,57907001.0,895,363,35
2017,,0,0,0
2017,57907004.0,50,34,6
2017,,0,0,0
2017,57834003.0,72,61,2
2017,,0,0,0
2017,57834001.0,126,98,20
2017,,0,0,0
2017,57834004.0,52,43,2
2017,,0,0,0
2017,57909002.0,566,226,32
2017,,0,0,0
2017,57909005.0,497,196,23
2017,,0,0,0
2017,57909006.0,214,153,37
2017,,0,0,0
2017,57909004.0,582,217,34
2017,,0,0,0
2017,57909008.0,427,180,23
2017,,0,0,0
2017,57909009.0,627,256,31
2017,,0,0,0
2017,57909003.0,425,218,75
2017,,0,0,0
2017,57909010.0,638,225,37
2017,,0,0,0
2017,57910009.0,297,235,29
2017,,0,0,0
2017,57910001.0,53,14,6
2017,,0,0,0
2017,57910002.0,451,223,35
2017,,0,0,0
2017,57910010.0,353,113,25
2017,,0,0,0
2017,57910003.0,700,334,14
2017,,0,0,0
2017,57911001.0,517,309,8
2017,,0,0,0
2017,57830002.0,91,47,4
2017,,0,0,0
2017,57848003.0,79,23,9
2017,,0,0,0
2017,57912005.0,179,121,35
2017,,0,0,0
2017,57912002.0,539,217,109
2017,,0,0,0
2017,57912006.0,392,138,44
2017,,0,0,0
2017,57912003.0,613,236,75
2017,,0,0,0
2017,57912004.0,557,255,62
2017,,0,0,0
2017,57913001.0,421,195,10
2017,,0,0,0
2017,57807002.0,135,43,2
2017,,0,0,0
2017,57807001.0,115,45,4
2017,,0,0,0
2017,57914005.0,555,235,12
2017,,0,0,0
2017,57914656.0,139,108,12
2017,,0,0,0
2017,57914001.0,541,255,29
2017,,0,0,0
2017,57914002.0,562,276,33
2017,,0,0,0
2017,57914004.0,392,166,6
2017,,0,0,0
2017,57914003.0,376,187,25
2017,,0,0,0
2017,57802001.0,28,16,2
2017,,0,0,0
2017,57916005.0,517,200,35
2017,,0,0,0
2017,57916002.0,536,229,51
2017,,0,0,0
2017,57916004.0,484,204,40
2017,,0,0,0
2017,57916003.0,584,223,44
2017,,0,0,0
2017,57840001.0,300,51,10
2017,,0,0,0
2017,57919001.0,122,34,2
2017,,0,0,0
2017,57804006.0,255,199,46
2017,,0,0,0
2017,57804005.0,116,92,8
2017,,0,0,0
2017,57804003.0,131,84,35
2017,,0,0,0
2017,57804004.0,250,187,36
2017,,0,0,0
2017,57804001.0,340,262,53
2017,,0,0,0
2017,57804002.0,476,342,79
2017,,0,0,0
2017,57804008.0,127,103,17
2017,,0,0,0
2017,57804007.0,102,90,4
2017,,0,0,0
2017,57804013.0,43,35,4
2017,,0,0,0
2017,57804010.0,106,83,10
2017,,0,0,0
2017,57804009.0,155,133,9
2017,,0,0,0
2017,57804012.0,35,26,8
2017,,0,0,0
2017,57804011.0,108,94,6
2017,,0,0,0
2017,57803002.0,116,22,5
2017,,0,0,0
2017,57803007.0,73,22,5
2017,,0,0,0
2017,57803006.0,65,13,15
2017,,0,0,0
2017,57803005.0,32,9,1
2017,,0,0,0
2017,57803010.0,75,10,8
2017,,0,0,0
2017,57803009.0,73,24,9
2017,,0,0,0
2017,57803004.0,83,16,12
2017,,0,0,0
2017,57828001.0,42,32,4
2017,,0,0,0
2017,57828002.0,33,26,4
2017,,0,0,0
2017,57828003.0,72,39,9
2017,,0,0,0
2017,57828004.0,74,58,3
2017,,0,0,0
2017,57828005.0,74,58,1
2017,,0,0,0
2017,58906001.0,95,34,1
2017,,0,0,0
2017,58906004.0,37,31,1
2017,,0,0,0
2017,59901004.0,46,36,3
2017,,0,0,0
2017,59901001.0,214,115,17
2017,,0,0,0
2017,60902001.0,57,27,0
2017,,0,0,0
2017,61910001.0,183,74,5
2017,,0,0,0
2017,61907001.0,134,74,6
2017,,0,0,0
2017,61901003.0,535,214,81
2017,,0,0,0
2017,61901039.0,43,31,4
2017,,0,0,0
2017,61901007.0,576,186,78
2017,,0,0,0
2017,61901002.0,503,198,75
2017,,0,0,0
2017,61905001.0,136,47,4
2017,,0,0,0
2017,61912001.0,295,117,10
2017,,0,0,0
2017,61902010.0,843,356,39
2017,,0,0,0
2017,61902008.0,855,296,40
2017,,0,0,0
2017,61902005.0,172,135,20
2017,,0,0,0
2017,61902001.0,965,419,110
2017,,0,0,0
2017,61902002.0,806,346,21
2017,,0,0,0
2017,61902004.0,455,210,21
2017,,0,0,0
2017,61914001.0,462,229,40
2017,,0,0,0
2017,61911007.0,609,295,12
2017,,0,0,0
2017,61911010.0,35,14,1
2017,,0,0,0
2017,61911001.0,702,335,23
2017,,0,0,0
2017,61903001.0,107,50,10
2017,,0,0,0
2017,61906001.0,84,51,2
2017,,0,0,0
2017,61908001.0,143,72,9
2017,,0,0,0
2017,62901001.0,142,85,1
2017,,0,0,0
2017,62903001.0,89,43,5
2017,,0,0,0
2017,62904001.0,43,29,0
2017,,0,0,0
2017,64903001.0,119,43,0
2017,,0,0,0
2017,65901001.0,32,13,0
2017,,0,0,0
2017,66901001.0,31,15,1
2017,,0,0,0
2017,66903002.0,57,40,0
2017,,0,0,0
2017,66902001.0,82,40,1
2017,,0,0,0
2017,67902001.0,50,23,0
2017,,0,0,0
2017,67903001.0,69,28,1
2017,,0,0,0
2017,67904001.0,26,5,3
2017,,0,0,0
2017,67907001.0,27,14,0
2017,,0,0,0
2017,68901011.0,58,20,5
2017,,0,0,0
2017,68901002.0,731,322,41
2017,,0,0,0
2017,68901003.0,779,357,45
2017,,0,0,0
2017,71906001.0,63,37,2
2017,,0,0,0
2017,71907001.0,346,171,15
2017,,0,0,0
2017,71907003.0,63,15,0
2017,,0,0,0
2017,71901001.0,145,68,7
2017,,0,0,0
2017,71901009.0,97,21,11
2017,,0,0,0
2017,71901004.0,360,157,21
2017,,0,0,0
2017,71901002.0,181,85,9
2017,,0,0,0
2017,71804001.0,94,71,3
2017,,0,0,0
2017,71804002.0,80,66,2
2017,,0,0,0
2017,71902001.0,358,217,8
2017,,0,0,0
2017,71902002.0,284,139,8
2017,,0,0,0
2017,71902003.0,262,95,12
2017,,0,0,0
