YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,SAT PARTICIPATION RATE,SAT MATH,SAT ERW
2018,97902001,Hamilton H S,97902,32.8,535.0,571.0
2018,97903001,Hico H S,97903,27.5,503.0,497.0
2018,98901001,Gruver H S,98901,15.4,588.0,580.0
2018,98904001,Spearman H S,98904,2.8,500.0,545.0
2018,99903001,Quanah H S,99903,5.0,580.0,570.0
2018,100903002,Kountze H S,100903,45.9,489.0,499.0
2018,100904001,Silsbee H S,100904,59.4,501.0,523.0
2018,100905001,Hardin-Jefferson H S,100905,72.0,546.0,544.0
2018,100907001,Lumberton H S,100907,69.6,525.0,548.0
2018,100908001,West Hardin H S,100908,44.7,466.0,502.0
2018,101803001,Aristoi Classical Upper School,101803,100.0,534.0,629.0
2018,101804001,George I Sanchez H S,101804,31.6,424.0,448.0
2018,101806001,Raul Yzaguirre School For Success,101806,83.0,439.0,450.0
2018,101813003,Kipp Houston H S,101813,20.4,521.0,538.0
2018,101813004,Kipp Generations Collegiate,101813,51.4,496.0,509.0
2018,101813005,Kipp Northeast College Preparatory,101813,36.4,491.0,516.0
2018,101813006,Kipp Sunnyside H S,101813,20.5,486.0,509.0
2018,101821001,Houston Heights Charter School,101821,12.9,428.0,443.0
2018,101828001,Houston Gateway Academy - Coral Ca,101828,100.0,529.0,506.0
2018,101837001,Calvin Nelms H S,101837,44.4,469.0,500.0
2018,101838001,Empowerment H S,101838,94.7,441.0,436.0
2018,101838004,Phoenix School At Southwest School,101838,45.8,515.0,550.0
2018,101845001,Yes Prep - Southeast,101845,100.0,538.0,534.0
2018,101845002,Yes Prep - Southwest,101845,100.0,533.0,512.0
2018,101845003,Yes Prep - East End,101845,100.0,516.0,504.0
2018,101845004,Yes Prep - Gulfton,101845,100.0,505.0,493.0
2018,101845005,Yes Prep - West,101845,100.0,540.0,523.0
2018,101845006,Yes Prep - Brays Oaks,101845,97.8,508.0,503.0
2018,101845007,Yes Prep - Northside,101845,100.0,526.0,504.0
2018,101845008,Yes Prep - 5th Ward,101845,100.0,505.0,505.0
2018,101845010,Yes Prep North Forest,101845,100.0,510.0,496.0
2018,101845101,Yes Prep - North Central,101845,100.0,515.0,506.0
2018,101846001,Harmony Science Academy-Houston,101846,100.0,547.0,538.0
2018,101846002,Harmony School Of Innovation - Hou,101846,,,
2018,101846003,Harmony School Of Ingenuity-Housto,101846,100.0,478.0,482.0
2018,101858004,Harmony School Of Advancement-Hous,101858,100.0,582.0,572.0
2018,101858005,Harmony School Of Discovery - Hous,101858,100.0,585.0,577.0
2018,101862002,Harmony School Of Innovation-Sugar,101862,100.0,580.0,561.0
2018,101862003,Harmony Science Academy-Katy,101862,,,
2018,101862004,Harmony Science Academy- Beaumont,101862,100.0,509.0,517.0
2018,101862005,Harmony School Of Innovation - Kat,101862,100.0,594.0,581.0
2018,101865003,Victory Preparatory Academy,101865,,,
2018,101868001,Pro-Vision H S,101868,37.1,412.0,419.0
2018,101869001,C O R E Academy,101869,,435.0,451.0
2018,101902001,Aldine H S,101902,95.0,429.0,426.0
2018,101902002,Carver H S For Applied Tech/Engine,101902,100.0,459.0,473.0
2018,101902003,Macarthur H S,101902,98.9,446.0,447.0
2018,101902004,Eisenhower H S,101902,100.0,425.0,424.0
2018,101902005,Nimitz H S,101902,99.8,441.0,440.0
2018,101902008,Victory Early College H S,101902,100.0,542.0,548.0
2018,101902012,Davis H S Aldine,101902,90.0,442.0,444.0
2018,101902013,Hall Center For Education,101902,28.1,394.0,421.0
2018,101903001,Hastings H S,101903,91.7,449.0,445.0
2018,101903002,Elsik H S,101903,98.9,452.0,458.0
2018,101903003,Taylor H S,101903,97.9,451.0,453.0
2018,101903006,Kerr H S,101903,100.0,596.0,593.0
2018,101903012,Alief Early College H S,101903,100.0,547.0,550.0
2018,101905001,Channelview H S,101905,89.7,464.0,461.0
2018,101906001,Crosby H S,101906,91.6,475.0,481.0
2018,101907002,Cy-Fair H S,101907,54.3,582.0,582.0
2018,101907003,Jersey Village H S,101907,34.4,572.0,573.0
2018,101907004,Cypress Creek H S,101907,46.2,561.0,569.0
2018,101907005,Langham Creek H S,101907,56.6,566.0,562.0
2018,101907007,Cypress Falls H S,101907,46.6,559.0,557.0
2018,101907009,Cypress Springs H S,101907,47.9,516.0,519.0
2018,101907010,Cypress Ridge H S,101907,44.5,543.0,542.0
2018,101907011,Cypress Woods H S,101907,61.8,586.0,592.0
2018,101907012,Cypress Ranch H S,101907,68.3,595.0,583.0
2018,101907013,Cypress Lakes H S,101907,43.3,527.0,532.0
2018,101908001,Deer Park H S,101908,43.7,544.0,535.0
2018,101910002,Galena Park H S,101910,13.4,515.0,515.0
2018,101910003,North Shore Senior High,101910,13.9,525.0,533.0
2018,101911002,Lee H S,101911,25.1,475.0,501.0
2018,101911003,Sterling H S,101911,27.7,523.0,534.0
2018,101911005,Peter E Hyland Center,101911,2.0,380.0,400.0
2018,101911015,Goose Creek Memorial,101911,33.3,498.0,516.0
2018,101911016,Impact Early College H S,101911,47.0,529.0,534.0
2018,101912001,Austin H S,101912,89.8,444.0,440.0
2018,101912002,Bellaire H S,101912,91.6,566.0,567.0
2018,101912003,Northside H S,101912,94.6,448.0,451.0
2018,101912004,Furr H S,101912,100.0,442.0,448.0
2018,101912006,Jones Futures Academy,101912,100.0,468.0,468.0
2018,101912007,Kashmere H S,101912,92.9,421.0,420.0
2018,101912008,Lamar H S,101912,100.0,518.0,537.0
2018,101912009,Wisdom H S,101912,100.0,418.0,415.0
2018,101912010,Madison H S,101912,90.6,433.0,436.0
2018,101912011,Milby H S,101912,76.6,431.0,435.0
2018,101912012,Heights H S,101912,95.4,481.0,487.0
2018,101912013,Community Services-Sec,101912,50.0,,
2018,101912014,Sterling H S,101912,93.2,416.0,415.0
2018,101912015,Waltrip H S,101912,100.0,462.0,467.0
2018,101912016,Washington B T H S,101912,91.1,421.0,422.0
2018,101912017,Westbury H S,101912,89.5,440.0,446.0
2018,101912018,Wheatley H S,101912,84.4,404.0,414.0
2018,101912019,Worthing H S,101912,82.7,427.0,437.0
2018,101912020,Yates H S,101912,86.5,407.0,422.0
2018,101912023,Sharpstown H S,101912,100.0,437.0,439.0
2018,101912024,Scarborough H S,101912,100.0,437.0,442.0
2018,101912025,Perfor & Vis Arts H S,101912,100.0,612.0,645.0
2018,101912026,Debakey H S For Health Prof,101912,100.0,712.0,684.0
2018,101912027,Chavez H S,101912,92.3,473.0,471.0
2018,101912033,Jordan H S,101912,100.0,425.0,429.0
2018,101912034,H S For Law And Justice,101912,100.0,469.0,496.0
2018,101912036,Westside H S,101912,100.0,518.0,525.0
2018,101912059,Long Academy,101912,100.0,500.0,486.0
2018,101912081,Sharpstown International School,101912,100.0,489.0,494.0
2018,101912100,Texas Connections Academy At Houst,101912,42.5,529.0,567.0
2018,101912259,Wilson Montessori,101912,,,
2018,101912301,Eastwood Academy,101912,100.0,572.0,552.0
2018,101912303,Beechnut Academy,101912,,438.0,439.0
2018,101912308,North Houston Early College H S,101912,100.0,540.0,550.0
2018,101912310,Houston Math Science And Technolog,101912,99.2,426.0,430.0
2018,101912311,Mount Carmel Academy,101912,100.0,505.0,523.0
2018,101912321,Energized For Stem Academy Southea,101912,100.0,438.0,464.0
2018,101912322,Carnegie Vanguard H S,101912,100.0,707.0,685.0
2018,101912323,Challenge Early College H S,101912,100.0,550.0,586.0
2018,101912324,Liberty H S,101912,44.8,416.0,391.0
2018,101912345,East Early College H S,101912,100.0,556.0,561.0
2018,101912348,Houston Academy For International,101912,100.0,532.0,559.0
2018,101912349,Reach Charter,101912,,392.0,422.0
2018,101912455,Energized For Stem Academy Southwe,101912,100.0,465.0,470.0
2018,101912458,Mickey Leland College Prep Acad Fo,101912,100.0,549.0,565.0
2018,101912462,Advanced Virtual Academy,101912,,390.0,375.0
2018,101912463,Young Women's College Prep Academy,101912,100.0,517.0,553.0
2018,101912468,Energy Institute H S,101912,100.0,527.0,545.0
2018,101912477,North Forest H S,101912,100.0,404.0,408.0
2018,101912484,Middle College H S At Hcc Gulfton,101912,56.0,394.0,410.0
2018,101912485,Middle College H S At Hcc Fraga,101912,49.1,412.0,416.0
2018,101912486,South Early College H S,101912,100.0,476.0,491.0
2018,101912487,Victory Preparatory Academy South,101912,88.1,412.0,426.0
2018,101912488,Victory Preparatory Academy North,101912,,424.0,418.0
2018,101912489,Victory Preparatory K-8 Academy,101912,,450.0,410.0
2018,101913001,Humble H S,101913,42.4,475.0,496.0
2018,101913002,Kingwood H S,101913,66.1,599.0,609.0
2018,101913005,Quest Early College H S,101913,94.3,569.0,594.0
2018,101913008,Atascocita H S,101913,55.5,537.0,542.0
2018,101913013,Kingwood Park H S,101913,52.0,559.0,572.0
2018,101913014,Summer Creek H S,101913,54.2,505.0,519.0
2018,101913015,Humble Community Learning Center,101913,,,
2018,101914001,Katy H S,101914,61.4,561.0,569.0
2018,101914002,Taylor H S,101914,78.6,619.0,603.0
2018,101914005,Mayde Creek H S,101914,55.7,528.0,536.0
2018,101914007,Cinco Ranch H S,101914,80.8,623.0,611.0
2018,101914009,Morton Ranch H S,101914,57.9,512.0,529.0
2018,101914010,Seven Lakes H S,101914,87.6,642.0,632.0
2018,101914011,Raines H S,101914,6.5,451.0,481.0
2018,101914012,Tompkins H S,101914,85.4,615.0,607.0
2018,101915001,Klein H S,101915,94.4,538.0,541.0
2018,101915002,Klein Forest H S,101915,93.9,462.0,459.0
2018,101915003,Klein Oak H S,101915,94.9,538.0,544.0
2018,101915004,Klein Collins H S,101915,97.8,517.0,525.0
2018,101916001,La Porte H S,101916,48.7,500.0,512.0
2018,101916002,Viola Dewalt H S,101916,2.8,,
2018,101917001,Pasadena High School,101917,54.3,494.0,491.0
2018,101917002,Sam Rayburn H S,101917,51.2,492.0,490.0
2018,101917003,South Houston High School,101917,52.0,487.0,489.0
2018,101917004,Dobie H S,101917,53.8,521.0,520.0
2018,101917007,Tegeler Career Center,101917,,590.0,580.0
2018,101917013,Pasadena Memorial H S,101917,50.9,528.0,526.0
2018,101919001,Spring H S,101919,99.9,454.0,466.0
2018,101919002,Westfield H S,101919,88.2,435.0,445.0
2018,101919003,Andy Dekaney H S,101919,95.8,420.0,431.0
2018,101919018,Carl Wunsche Sr H S,101919,100.0,467.0,470.0
2018,101919021,Spring Early College Academy,101919,100.0,538.0,559.0
2018,101920001,Memorial H S,101920,97.3,628.0,612.0
2018,101920003,Spring Woods H S,101920,97.7,463.0,454.0
2018,101920005,Northbrook H S,101920,98.7,449.0,449.0
2018,101920006,Stratford H S,101920,99.0,579.0,571.0
2018,101920014,Westchester Academy For Internatio,101920,99.4,537.0,548.0
2018,101920016,Academy Of Choice,101920,70.5,403.0,378.0
2018,101921001,Tomball H S,101921,52.0,566.0,563.0
2018,101921002,Tomball Memorial H S,101921,69.6,584.0,585.0
2018,101924001,C E King H S,101924,100.0,440.0,434.0
2018,101925001,Hargrave H S,101925,60.2,515.0,532.0
2018,102902001,Marshall H S,102902,12.4,481.0,506.0
2018,102903002,Waskom H S,102903,13.1,495.0,518.0
2018,102904002,Hallsville H S,102904,39.2,544.0,552.0
2018,102905001,Harleton H S,102905,3.8,500.0,590.0
2018,102906001,Elysian Fields H S,102906,5.6,553.0,575.0
2018,103901001,Channing School,103901,20.0,435.0,510.0
2018,103902001,Hartley School,103902,6.3,,
2018,104901001,Haskell H S,104901,12.1,510.0,548.0
2018,104907001,Paint Creek School,104907,12.5,,
2018,105801001,Katherine Anne Porter School,105801,56.8,462.0,555.0
2018,105902001,San Marcos H S,105902,90.4,461.0,461.0
2018,105904001,Dripping Springs H S,105904,67.6,605.0,606.0
2018,105905001,Wimberley H S,105905,69.7,567.0,580.0
2018,105906001,Jack C Hays H S,105906,73.0,552.0,557.0
2018,105906004,Live Oak Academy,105906,6.1,495.0,532.0
2018,105906005,Lehman H S,105906,53.1,501.0,508.0
2018,106901001,Canadian H S,106901,6.3,604.0,556.0
2018,107901001,Athens H S,107901,25.0,491.0,517.0
2018,107902001,Brownsboro H S,107902,68.8,476.0,499.0
2018,107904001,Cross Roads H S,107904,23.8,498.0,545.0
2018,107905001,Eustace H S,107905,6.4,530.0,559.0
2018,107906001,Malakoff H S,107906,33.8,457.0,493.0
2018,107907001,Trinidad School,107907,50.0,465.0,464.0
2018,107910001,Lapoynor H S,107910,100.0,495.0,522.0
2018,108801004,Ignite Public Sch And Comm Serv Ct,108801,,,
2018,108807001,Idea College Prep,108807,25.4,588.0,597.0
2018,108807002,Idea Quest College Preparatory,108807,3.7,593.0,637.0
2018,108807003,Idea Frontier College Preparatory,108807,100.0,537.0,541.0
2018,108807004,Idea College Preparatory Mission,108807,13.2,592.0,589.0
2018,108807005,Idea College Preparatory San Benit,108807,2.2,520.0,580.0
2018,108807006,Idea College Preparatory San Juan,108807,1.5,,
2018,108807008,Idea College Preparatory Pharr,108807,13.9,571.0,600.0
2018,108807009,Idea Edinburg College Preparatory,108807,5.4,622.0,582.0
2018,108807010,Idea College Prep Weslaco,108807,0.9,,
2018,108808101,Vanguard Rembrandt,108808,85.7,509.0,521.0
2018,108902001,Donna H S,108902,2.9,510.0,515.0
2018,108902007,Donna North H S,108902,3.7,504.0,513.0
2018,108903001,Edcouch-Elsa H S,108903,48.5,459.0,478.0
2018,108904001,Edinburg H S,108904,5.2,545.0,556.0
2018,108904002,Economedes H S,108904,18.2,497.0,499.0
2018,108904003,Edinburg North H S,108904,26.9,512.0,514.0
2018,108904006,Robert R Vela H S,108904,25.9,540.0,552.0
2018,108905001,Hidalgo Early College H S,108905,76.4,460.0,463.0
2018,108905002,Hidalgo Academy,108905,7.4,440.0,450.0
2018,108906001,McAllen H S,108906,70.6,497.0,516.0
2018,108906002,Memorial H S,108906,68.3,515.0,528.0
2018,108906006,Rowe H S,108906,56.6,513.0,521.0
2018,108906007,Lamar Academy,108906,25.5,533.0,534.0
2018,108906011,Achieve Early College H S,108906,100.0,504.0,518.0
2018,108907001,Mercedes H S,108907,4.3,510.0,554.0
2018,108907006,Mercedes Early College Academy,108907,10.7,533.0,537.0
2018,108908001,Mission H S,108908,40.1,460.0,473.0
2018,108908002,Veterans Memorial H S,108908,46.8,474.0,498.0
2018,108908004,Mission Collegiate H S,108908,95.0,503.0,510.0
2018,108909001,Psja Early College H S,108909,32.4,440.0,461.0
2018,108909002,Psja Memorial Early College H S,108909,68.1,452.0,468.0
2018,108909003,Psja North Early College H S,108909,13.0,506.0,513.0
2018,108909007,Psja Southwest Early College H S,108909,12.9,474.0,485.0
2018,108909009,Psja Thomas Jefferson T-Stem Early,108909,62.5,500.0,522.0
2018,108911001,Sharyland H S,108911,65.8,534.0,531.0
2018,108911007,Sharyland Pioneer H S,108911,43.6,523.0,527.0
2018,108911008,Sharyland Advanced Academic Academ,108911,92.5,574.0,573.0
2018,108912001,La Joya H S,108912,3.4,443.0,457.0
2018,108912004,Juarez-Lincoln H S,108912,3.0,477.0,499.0
2018,108912007,La Joya Palmview H S,108912,11.1,469.0,493.0
2018,108912008,Jimmy Carter Early College H S,108912,2.7,510.0,505.0
2018,108912010,Thelma Rosa Salinas Stem Early Col,108912,36.8,523.0,518.0
2018,108913001,Weslaco H S,108913,2.7,528.0,561.0
2018,108913006,Weslaco East H S,108913,14.4,496.0,513.0
2018,108914001,La Villa Early College H S,108914,5.6,595.0,610.0
2018,108915001,Monte Alto H S,108915,72.7,442.0,477.0
2018,108916001,Valley View H S,108916,2.9,502.0,546.0
2018,109901001,Abbott School,109901,28.6,580.0,605.0
2018,109902001,Bynum School,109902,57.1,575.0,593.0
2018,109903001,Covington School,109903,22.2,475.0,425.0
2018,109904001,Hillsboro H S,109904,32.8,486.0,517.0
2018,109905001,Hubbard H S,109905,42.4,504.0,489.0
2018,109907001,Itasca H S,109907,25.5,487.0,527.0
2018,109911001,Whitney H S,109911,23.6,534.0,550.0
2018,109912001,Aquilla School,109912,28.6,480.0,560.0
2018,109913001,Blum ISD,109913,72.7,494.0,509.0
2018,109914001,Penelope School,109914,57.9,491.0,505.0
2018,110902001,Levelland H S,110902,10.4,521.0,525.0
2018,110905001,Ropes School,110905,20.0,548.0,574.0
2018,110906001,Smyer H S,110906,17.9,582.0,620.0
2018,110907001,Sundown H S,110907,65.0,594.0,563.0
2018,111901001,Granbury H S,111901,50.1,544.0,547.0
2018,111902003,Lipan H S,111902,39.1,539.0,537.0
2018,111903001,Tolar H S,111903,57.4,512.0,531.0
2018,112901002,Sulphur Springs H S,112901,14.8,540.0,546.0
2018,112905001,Cumby H S,112905,20.6,504.0,537.0
2018,112906001,North Hopkins H S,112906,12.5,570.0,627.0
2018,112908001,Como-Pickton School,112908,5.7,507.0,593.0
2018,112909001,Saltillo School,112909,5.3,,
2018,112910001,Sulphur Bluff ISD,112910,7.1,,
2018,113901002,Crockett H S,113901,61.7,477.0,496.0
2018,113902002,Grapeland H S,113902,47.2,488.0,505.0
2018,113903002,Lovelady J H H S,113903,50.0,518.0,525.0
2018,113905001,Latexo H S,113905,90.5,514.0,526.0
2018,113906001,Kennard H S,113906,65.0,470.0,472.0
2018,114901001,Big Spring H S,114901,4.5,508.0,536.0
2018,114902001,Coahoma H S,114902,3.6,485.0,455.0
2018,114904001,Forsan H S,114904,7.5,560.0,577.0
2018,115901004,Fort Hancock H S,115901,74.2,454.0,474.0
2018,115902001,Sierra Blanca School,115902,50.0,413.0,460.0
2018,116901001,Caddo Mills H S,116901,64.4,517.0,534.0
2018,116902001,Celeste H S,116902,34.4,512.0,558.0
2018,116903001,Commerce H S,116903,38.5,514.0,516.0
2018,116905002,Greenville H S,116905,46.5,493.0,513.0
2018,116906001,Lone Oak H S,116906,36.7,548.0,570.0
2018,116908001,Wh Ford H S,116908,26.7,488.0,522.0
2018,116909001,Wolfe City H S,116909,3.9,570.0,540.0
2018,116910001,Campbell H S,116910,34.6,521.0,537.0
2018,116915001,Bland H S,116915,46.9,499.0,513.0
2018,116916001,Boles H S,116916,37.8,521.0,532.0
2018,117901001,Borger H S,117901,27.0,491.0,505.0
2018,117904001,West Texas H S,117904,14.9,543.0,609.0
2018,118902001,Irion H S,118902,33.3,524.0,501.0
2018,119901001,Bryson School,119901,5.0,,
2018,119902001,Jacksboro H S,119902,62.1,516.0,519.0
2018,119903001,Perrin H S,119903,63.6,488.0,480.0
2018,120901001,Edna H S,120901,23.4,549.0,564.0
2018,120902001,Ganado H S,120902,31.9,473.0,504.0
2018,120905001,Industrial H S,120905,55.8,542.0,545.0
2018,121902001,Brookeland H S,121902,28.0,497.0,520.0
2018,121903001,Buna H S,121903,59.8,485.0,510.0
2018,121904001,Jasper H S,121904,21.9,513.0,517.0
2018,121905001,Kirbyville H S,121905,5.8,488.0,470.0
2018,121906001,Evadale H S,121906,68.8,511.0,527.0
2018,122901001,Ft Davis School,122901,46.7,526.0,576.0
2018,122901002,Fort Davis AEC,122901,,524.0,571.0
2018,122902001,Valentine School,122902,100.0,,
2018,123503001,Texas Academy Of Leadership In The,123503,,637.0,668.0
2018,123803001,Tekoa Academy Of Accelerated Studi,123803,3.1,,
2018,123807001,Bob Hope School,123807,93.9,461.0,480.0
2018,123905001,Nederland H S,123905,61.3,531.0,545.0
2018,123907009,Memorial H S,123907,46.1,451.0,472.0
2018,123908001,Port Neches-Groves H S,123908,64.2,516.0,540.0
2018,123910001,Central Senior H S,123910,52.2,441.0,452.0
2018,123910004,Ozen H S,123910,49.8,456.0,488.0
2018,123910008,West Brook Sr H S,123910,68.6,515.0,526.0
2018,123910013,Beaumont ISD Early College H S,123910,,,
2018,123913001,Sabine Pass School,123913,89.7,544.0,572.0
2018,123914001,Hamshire-Fannett H S,123914,79.3,527.0,546.0
2018,124901001,Hebbronville H S,124901,43.5,417.0,433.0
2018,125901001,Alice H S,125901,3.8,500.0,543.0
2018,125902001,Ben Bolt-Palito Blanco H S,125902,3.8,530.0,585.0
2018,125903001,Orange Grove H S,125903,3.8,574.0,636.0
2018,125905001,Premont Collegiate H S,125905,4.5,,
2018,126901001,Alvarado H S,126901,44.2,490.0,512.0
2018,126902001,Burleson H S,126902,57.9,516.0,532.0
2018,126902003,Crossroads H S,126902,1.1,,
2018,126902006,Burleson Centennial H S,126902,67.2,525.0,546.0
2018,126902007,Burleson Collegiate H S,126902,,,
2018,126903001,Cleburne H S,126903,47.0,499.0,521.0
2018,126903002,Team Sch,126903,4.1,435.0,515.0
2018,126904001,Grandview H S,126904,27.6,510.0,539.0
2018,126905001,Joshua H S,126905,57.3,515.0,537.0
2018,126905002,New Horizon H S,126905,6.1,515.0,530.0
2018,126906001,Keene H S,126906,73.8,506.0,520.0
2018,126906002,Alter Learning Ctr,126906,20.0,,
2018,126907001,Rio Vista H S,126907,31.6,508.0,501.0
2018,126908001,Venus H S,126908,36.3,510.0,532.0
2018,126911001,Godley H S,126911,50.4,518.0,516.0
2018,127901001,Anson H S,127901,1.6,,
2018,127903001,Hamlin H S,127903,4.2,,
2018,127904001,Hawley H S,127904,12.5,482.0,500.0
2018,127906001,Stamford H S,127906,2.1,,
2018,128901001,Karnes City H S,128901,40.0,507.0,517.0
2018,128902001,Kenedy H S,128902,33.3,439.0,451.0
2018,128903001,Runge H S,128903,43.5,483.0,493.0
2018,128904001,Falls City H S,128904,18.5,554.0,558.0
2018,129901001,Crandall H S,129901,39.5,516.0,528.0
2018,129901002,Crandall Compass Academy,129901,2.2,,
2018,129902001,Forney H S,129902,58.8,546.0,548.0
2018,129902003,North Forney H S,129902,59.0,522.0,537.0
2018,129903001,Kaufman H S,129903,32.1,493.0,521.0
2018,129904001,Kemp H S,129904,34.3,524.0,551.0
2018,129905001,Mabank H S,129905,41.9,518.0,539.0
2018,129906002,Terrell H S,129906,23.6,492.0,516.0
2018,129910001,Scurry-Rosser H S,129910,45.2,513.0,524.0
2018,130801001,Oaks Academy,130801,16.7,420.0,395.0
2018,130901001,Boerne H S,130901,70.3,553.0,554.0
2018,130901002,Boerne - Samuel V Champion H S,130901,72.9,579.0,600.0
2018,130902001,Comfort H S,130902,53.8,535.0,564.0
2018,132902001,Jayton Schools,132902,8.3,,
2018,133901001,Center Point H S,133901,53.1,521.0,518.0
2018,133903001,Tivy H S,133903,66.8,539.0,552.0
2018,133903105,Hill Country H S,133903,7.4,520.0,582.0
2018,133904001,Ingram Tom Moore H S,133904,62.5,465.0,490.0
2018,134901001,Junction H S,134901,66.7,505.0,530.0
2018,136901001,Brackett H S,136901,54.5,507.0,529.0
2018,137901001,H M King H S,137901,35.7,484.0,509.0
2018,137903001,Kaufer H S,137903,61.5,479.0,461.0
2018,137904001,Santa Gertrudis Academy H S,137904,31.3,510.0,543.0
2018,138902001,Knox City H S,138902,8.3,,
2018,138903001,Munday Secondary,138903,5.0,,
2018,139905001,Chisum H S,139905,6.8,528.0,520.0
2018,139908001,Roxton ISD,139908,28.6,510.0,495.0
2018,139909002,Paris H S,139909,31.1,538.0,560.0
2018,139911002,North Lamar H S,139911,25.7,526.0,540.0
2018,139912001,Prairiland H S,139912,7.8,480.0,508.0
2018,140904001,Littlefield H S,140904,13.0,525.0,533.0
2018,140905002,Olton H S,140905,9.1,570.0,615.0
2018,140907001,Springlake-Earth H S,140907,15.4,523.0,550.0
2018,140908001,Sudan H S,140908,7.1,585.0,525.0
2018,141901001,Lampasas H S,141901,50.0,530.0,566.0
2018,141902001,Lometa School,141902,46.2,527.0,572.0
2018,142901001,Cotulla H S,142901,40.2,462.0,478.0
2018,143901001,Hallettsville H S,143901,21.7,569.0,562.0
2018,143902001,Moulton H S,143902,68.2,480.0,521.0
2018,143903001,Shiner H S,143903,70.7,551.0,562.0
2018,144901001,Giddings H S,144901,46.8,523.0,524.0
2018,144902001,Lexington H S,144902,56.1,507.0,512.0
2018,144903001,Dime Box School,144903,7.7,,
2018,145901002,Buffalo H S,145901,54.7,503.0,508.0
2018,145902001,Centerville Jr-Sr H S,145902,31.1,523.0,521.0
2018,145906001,Normangee H S,145906,51.7,476.0,509.0
2018,145907002,Oakwood H S,145907,41.7,560.0,552.0
2018,145911002,Leon H S,145911,51.0,497.0,537.0
2018,146901001,Cleveland H S,146901,91.4,432.0,430.0
2018,146902002,Dayton H S,146902,40.6,494.0,517.0
2018,146904001,Hardin H S,146904,49.3,498.0,506.0
2018,146905001,Hull-Daisetta H S,146905,52.3,473.0,470.0
2018,146906001,Liberty H S,146906,49.0,512.0,526.0
2018,146907001,Tarkington H S,146907,23.7,506.0,519.0
2018,147901001,Coolidge H S,147901,41.2,490.0,519.0
2018,147902001,Groesbeck H S,147902,11.0,522.0,537.0
2018,147903002,Mexia H S,147903,1.6,475.0,430.0
2018,148901001,Booker J H/H S,148901,5.3,,
2018,148902001,Follett School,148902,9.1,,
2018,149901001,George West H S,149901,39.7,524.0,545.0
2018,149902001,Three Rivers Jr/Sr H S,149902,21.2,472.0,502.0
2018,150901001,Llano H S,150901,62.6,536.0,554.0
2018,152504001,Texas Tech H S,152504,,563.0,596.0
2018,152803001,South Plains Academy Charter H S,152803,11.8,399.0,438.0
2018,152901020,Coronado H S,152901,98.3,455.0,470.0
2018,152901021,Estacado H S,152901,100.0,419.0,426.0
2018,152901022,Lubbock H S,152901,100.0,507.0,518.0
2018,152901023,Monterey H S,152901,95.2,456.0,465.0
2018,152901024,Talkington School For Young Women,152901,100.0,538.0,549.0
2018,152902001,New Deal H S,152902,60.9,467.0,471.0
2018,152903001,Slaton H S,152903,30.0,482.0,508.0
2018,152906001,Lubbock-Cooper High School,152906,49.2,552.0,560.0
2018,152906003,Lubbock-Cooper New Hope Academy,152906,2.2,,
2018,152907001,Frenship H S,152907,59.5,533.0,558.0
2018,152908001,Roosevelt H S,152908,33.3,486.0,494.0
2018,152909001,Shallowater H S,152909,35.7,528.0,554.0
2018,152910001,Idalou H S,152910,12.7,537.0,540.0
2018,153903001,O'Donnell School,153903,40.7,472.0,482.0
2018,153904001,Tahoka H S,153904,18.5,468.0,494.0
2018,153905001,New Home School,153905,42.9,587.0,567.0
2018,153907001,Wilson School,153907,37.5,453.0,490.0
2018,154901001,Madisonville H S,154901,46.0,509.0,502.0
2018,154903001,North Zulch Elementary/Secondary,154903,55.0,475.0,505.0
2018,155901002,Jefferson H S,155901,5.0,483.0,507.0
2018,156902001,Stanton H S,156902,39.4,516.0,514.0
2018,157901001,Mason H S,157901,75.4,538.0,552.0
2018,158901001,Bay City H S,158901,50.2,524.0,525.0
2018,158902001,Tidehaven H S,158902,35.3,478.0,514.0
2018,158905001,Palacios H S,158905,53.4,534.0,541.0
2018,158906002,Van Vleck H S,158906,24.4,491.0,489.0
2018,159901001,Eagle Pass High School,159901,65.9,496.0,511.0
2018,159901004,C C Winn High School,159901,47.7,477.0,483.0
2018,160901001,Brady H S,160901,53.2,513.0,527.0
2018,160905001,Lohn School,160905,12.5,,
2018,161802001,Paul And Jane Meyer Public H S,161802,100.0,564.0,569.0
2018,161807001,Harmony Science Acad (Waco),161807,,481.0,487.0
2018,161807003,Harmony Science Academy - Dallas,161807,100.0,523.0,505.0
2018,161807005,Harmony School Of Business - Dalla,161807,100.0,587.0,547.0
2018,161807006,Harmony School Of Innovation - Gar,161807,100.0,566.0,552.0
2018,161807008,Harmony Science Academy - Grand Pr,161807,,,
2018,161807009,Harmony Science Academy - Euless,161807,100.0,553.0,546.0
2018,161807010,Harmony School Of Nature And Athle,161807,100.0,515.0,517.0
2018,161807011,Harmony School Of Innovation - For,161807,100.0,613.0,616.0
2018,161807013,Harmony Science Academy - Carrollt,161807,100.0,556.0,558.0
2018,161807014,Harmony School Of Innovation - Wac,161807,53.3,476.0,490.0
2018,161901001,Crawford H S,161901,65.0,563.0,571.0
2018,161903001,Midway H S,161903,58.2,553.0,582.0
2018,161906002,La Vega H S,161906,31.8,433.0,444.0
