YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,AP PARTICIPATION RATE
2017,15812001,George I Sanchez Charter H S San A,15812,
2017,15814001,Positive Solutions Charter,15814,1.5
2017,15822010,Athlos Leadership Academy - Browns,15822,65.8
2017,15826001,Kipp University Prep H S,15826,30.8
2017,15827001,School Of Science And Technology,15827,33.1
2017,15828001,Harmony Science Acad (San Antonio),15828,35.3
2017,15828003,Harmony Science Academy - Laredo,15828,31.8
2017,15828005,Harmony Science Academy - Brownsvi,15828,41.3
2017,15830001,Brooks Academy Of Science And Engi,15830,38.4
2017,15833001,Henry Ford Academy Alameda School,15833,15.4
2017,15834001,Basis San Antonio Medical Center,15834,96.9
2017,15834002,Basis San Antonio North Central,15834,
2017,15901001,Alamo Heights H S,15901,39.3
2017,15901041,Alamo Heights J H,15901,
2017,15904001,Harlandale H S,15904,31.4
2017,15904002,McCollum H S,15904,24.9
2017,15904011,Harlandale ISD Stem Echs-Alamo Col,15904,72.0
2017,15905002,John F Kennedy H S,15905,36.1
2017,15905003,Memorial H S,15905,31.9
2017,15906001,Randolph H S,15906,45.0
2017,15907001,Brackenridge H S,15907,35.1
2017,15907002,Burbank H S,15907,18.6
2017,15907003,Edison H S,15907,34.2
2017,15907004,Fox Technical H S,15907,92.4
2017,15907005,Highlands H S,15907,30.4
2017,15907006,Houston H S,15907,29.6
2017,15907007,Jefferson H S,15907,37.4
2017,15907008,Lanier H S,15907,23.1
2017,15907022,Travis Early College H S,15907,28.2
2017,15907023,Young Women's Leadership Academy,15907,100.0
2017,15907026,Fox Tech Institute Of Advanced Lea,15907,
2017,15908001,South San Antonio H S,15908,15.1
2017,15909001,Somerset H S,15909,33.9
2017,15910001,Lee H S,15910,26.1
2017,15910002,Macarthur H S,15910,25.9
2017,15910003,Churchill H S,15910,41.6
2017,15910004,Roosevelt H S,15910,28.3
2017,15910005,Madison H S,15910,30.9
2017,15910006,Center Sch,15910,
2017,15910007,Reagan H S,15910,51.5
2017,15910008,Academy Of Creative Ed,15910,0.5
2017,15910009,International School Of America,15910,81.8
2017,15910014,Johnson H S,15910,44.1
2017,15911001,East Central H S,15911,21.5
2017,15912001,Southwest H S,15912,18.6
2017,15913001,Virginia Allred Stacey Jr/Sr H S,15913,46.5
2017,15914001,Robert G Cole Middle/High School,15914,31.9
2017,15915001,Holmes H S,15915,38.3
2017,15915002,Jay H S,15915,27.7
2017,15915003,Marshall H S,15915,25.2
2017,15915004,Holmgreen Center,15915,15.4
2017,15915005,Clark H S,15915,33.2
2017,15915006,Health Careers H S,15915,77.7
2017,15915007,Taft H S,15915,33.9
2017,15915016,O'Connor H S,15915,36.5
2017,15915019,Warren H S,15915,35.0
2017,15915022,Stevens H S,15915,24.4
2017,15915023,Brandeis H S,15915,40.6
2017,15915024,Brennan H S,15915,30.4
2017,15915133,Homebound,15915,
2017,15916001,Judson H S,15916,11.9
2017,15916008,Karen Wagner H S,15916,14.4
2017,15916009,Judson Early College Academy,15916,6.0
2017,15917001,Southside H S,15917,10.8
2017,16901001,Lyndon B Johnson H S,16901,12.8
2017,16902001,Blanco H S,16902,19.5
2017,17901001,Borden County School,17901,35.3
2017,18904001,Valley Mills H S,18904,3.2
2017,18906001,Iredell School,18906,3.7
2017,18908001,Cranfills Gap School,18908,7.1
2017,19905001,New Boston H S,19905,8.6
2017,19907002,Texas H S,19907,22.6
2017,19912001,Pleasant Grove H S,19912,19.3
2017,20901001,Alvin H S,20901,20.6
2017,20901002,Manvel H S,20901,22.0
2017,20901006,Shadow Creek H S,20901,39.8
2017,20902001,Angleton H S,20902,25.3
2017,20904001,Danbury H S,20904,20.0
2017,20905001,Brazosport H S,20905,7.2
2017,20905002,Brazoswood H S,20905,24.2
2017,20906002,Sweeny H S,20906,3.2
2017,20908001,Pearland H S,20908,41.3
2017,20908007,Glenda Dawson H S,20908,51.2
2017,20908009,Robert Turner College And Career H,20908,21.0
2017,21901001,A & M Cons H S,21901,33.6
2017,21901003,College Station H S,21901,32.9
2017,21902001,Travis B Bryan H S,21902,21.8
2017,21902002,James Earl Rudder H S,21902,21.2
2017,21902003,Bryan Collegiate H S,21902,2.6
2017,22901001,Alpine H S,22901,14.3
2017,24901001,Falfurrias H S,24901,0.5
2017,25902001,Brownwood H S,25902,0.7
2017,25909001,Early H S,25909,11.9
2017,26901001,Caldwell H S,26901,24.6
2017,26902001,Somerville H S,26902,2.0
2017,26903002,Snook Secondary,26903,27.5
2017,27903001,Burnet H S,27903,36.6
2017,27904001,Marble Falls H S,27904,25.5
2017,28902001,Lockhart H S,28902,28.0
2017,28903001,Luling H S,28903,7.9
2017,28906001,Prairie Lea School,28906,8.7
2017,29901001,Calhoun H S,29901,9.9
2017,30901001,Cross Plains H S,30901,2.6
2017,30902001,Clyde H S,30902,13.6
2017,31901001,Hanna Early College H S,31901,34.4
2017,31901002,Porter Early College H S,31901,26.3
2017,31901003,Pace Early College H S,31901,49.6
2017,31901004,Rivera Early College H S,31901,23.0
2017,31901007,Lopez Early College H S,31901,25.3
2017,31901008,Brownsville Early College H S,31901,2.6
2017,31901009,Veterans Memorial Early College H,31901,44.7
2017,31903001,Harlingen H S,31903,15.8
2017,31903002,Harlingen H S - South,31903,25.2
2017,31903003,Keys Acad,31903,1.4
2017,31903005,Early College H S,31903,10.3
2017,31903008,Harlingen School Of Health Profess,31903,89.3
2017,31905001,La Feria H S,31905,19.2
2017,31906001,Los Fresnos H S,31906,11.3
2017,31906002,Los Fresnos United,31906,50.0
2017,31909001,Port Isabel H S,31909,38.6
2017,31911001,Rio Hondo H S,31911,29.6
2017,31912001,San Benito H S,31912,22.5
2017,31913001,Santa Maria H S,31913,61.0
2017,31914001,Santa Rosa H S,31914,33.0
2017,31916001,South Texas Business Education & T,31916,58.4
2017,31916003,South Texas Academy For Medical Pr,31916,90.2
2017,31916004,South Texas H S For Health Profess,31916,85.7
2017,31916005,The Science Academy Of South Texas,31916,83.1
2017,32902002,Pittsburg H S,32902,10.8
2017,34901001,Atlanta H S,34901,0.4
2017,34907001,Queen City H S,34907,4.5
2017,35901001,Dimmitt H S,35901,7.7
2017,36901001,Anahuac H S,36901,6.6
2017,36902001,Barbers Hill H S,36902,28.6
2017,36903001,East Chambers H S,36903,1.7
2017,37904002,Jacksonville H S,37904,5.1
2017,37907002,Rusk H S,37907,0.4
2017,39902001,Henrietta H S,39902,7.5
2017,39904001,Bellevue School,39904,13.6
2017,40902001,Whiteface H S,40902,26.7
2017,41901001,Bronte ISD,41901,2.1
2017,43801001,Imagine International Academy Of N,43801,38.1
2017,43901001,Allen H S,43901,33.5
2017,43902001,Anna H S,43902,7.9
2017,43903001,Celina H S,43903,33.0
2017,43904001,Farmersville H S,43904,6.4
2017,43905001,Frisco H S,43905,45.1
2017,43905002,Centennial H S,43905,48.1
2017,43905005,Wakeland H S,43905,43.8
2017,43905006,Liberty H S,43905,49.7
2017,43905007,Heritage H S,43905,42.9
2017,43905008,Lone Star H S,43905,32.1
2017,43905009,Independence H S,43905,51.9
2017,43905010,Reedy H S,43905,61.1
2017,43907002,McKinney H S,43907,50.5
2017,43907004,McKinney North H S,43907,48.6
2017,43907007,McKinney Boyd H S,43907,52.1
2017,43908001,Melissa H S,43908,0.6
2017,43910001,Plano Sr H S,43910,44.0
2017,43910003,Williams H S,43910,
2017,43910005,Clark H S,43910,
2017,43910006,Plano East Sr H S,43910,37.9
2017,43910008,Plano ISD Academy H S,43910,1.5
2017,43910009,Jasper H S,43910,
2017,43910010,Plano West Senior H S,43910,52.5
2017,43911001,Princeton H S,43911,10.5
2017,43912001,Prosper H S,43912,36.3
2017,43914001,Wylie H S,43914,37.2
2017,43914003,Wylie East H S,43914,33.9
2017,43918001,Community H S,43918,11.6
2017,43919001,Lovejoy H S,43919,61.8
2017,44904001,Samnorwood School,44904,
2017,45902001,Columbus H S,45902,27.2
2017,45903001,Rice H S,45903,3.1
2017,46901001,New Braunfels H S,46901,25.0
2017,46902001,Canyon H S,46902,28.0
2017,46902002,Smithson Valley H S,46902,35.1
2017,46902003,Canyon Lake H S,46902,28.8
2017,46902007,Memorial Early College H S With St,46902,21.9
2017,47901001,Comanche H S,47901,27.8
2017,47902001,De Leon H S,47902,1.1
2017,49901001,Gainesville H S,49901,3.9
2017,49902001,Muenster H S,49902,3.0
2017,49903001,Valley View H S,49903,25.3
2017,49905001,Callisburg H S,49905,12.7
2017,49907001,Lindsay H S,49907,16.7
2017,50902001,Gatesville H S,50902,8.7
2017,50904001,Oglesby School,50904,4.3
2017,50909001,Jonesboro School,50909,2.4
2017,50910001,Copperas Cove H S,50910,19.7
2017,50910005,Crossroads H S,50910,1.7
2017,53001001,Ozona H S,53001,21.6
2017,54901001,Crosbyton Secondary,54901,2.0
2017,55901001,Van Horn School,55901,1.6
2017,57802001,Pegasus Charter H S,57802,2.0
2017,57803002,Uplift Education-North Hills Prep,57803,68.5
2017,57803004,Uplift Williams Preparatory H S,57803,86.4
2017,57803005,Uplift Luna Preparatory H S,57803,71.9
2017,57803006,Uplift Heights Preparatory H S,57803,96.7
2017,57803007,Uplift Hampton Preparatory H S,57803,87.1
2017,57803009,Uplift Summit International H S,57803,94.8
2017,57803010,Uplift Peak Preparatory H S,57803,73.5
2017,57803013,Uplift Infinity H S,57803,73.1
2017,57803014,Uplift Mighty H S,57803,78.9
2017,57803043,Uplift Education - Infinity Prepar,57803,
2017,57804001,Dallas Can Academy Charter,57804,0.6
2017,57804008,Fort Worth Can Academy Lancaster A,57804,1.1
2017,57807001,Life School Oak Cliff,57807,3.5
2017,57807002,Life H S Waxahachie,57807,6.8
2017,57814004,Sau Campus,57814,12.5
2017,57825001,Pinnacle Academy,57825,
2017,57829001,A+ Academy,57829,17.0
2017,57830002,Inspired Vision Academy Middle,57830,27.8
2017,57847001,Village Tech Schools,57847,29.7
2017,57848003,International Leadership Of Texas,57848,51.3
2017,57848005,International Leadership Of Texas-,57848,
2017,57848006,International Leadership Of Texas,57848,37.2
2017,57848009,International Leadership Of Texas,57848,21.4
2017,57903001,Turner H S,57903,33.9
2017,57903002,Smith H S,57903,33.1
2017,57903006,Creekview H S,57903,38.5
2017,57903007,Ranchview H S,57903,1.8
2017,57903010,Early College H S,57903,4.3
2017,57904001,Cedar Hill H S,57904,17.0
2017,57905001,Bryan Adams H S,57905,44.4
2017,57905002,W H Adamson H S,57905,25.1
2017,57905003,A Maceo Smith New Tech H S,57905,97.6
2017,57905005,Moises E Molina H S,57905,40.5
2017,57905006,Hillcrest H S,57905,43.2
2017,57905007,Thomas Jefferson H S,57905,31.9
2017,57905008,Justin F Kimball H S,57905,23.2
2017,57905009,Lincoln Humanities/Communications,57905,36.8
2017,57905012,L G Pinkston H S,57905,30.3
2017,57905013,Franklin D Roosevelt H S,57905,24.9
2017,57905014,W W Samuell H S,57905,34.2
2017,57905015,Seagoville H S,57905,38.5
2017,57905016,South Oak Cliff H S,57905,18.9
2017,57905017,H Grady Spruce H S,57905,28.1
2017,57905018,Sunset H S,57905,37.1
2017,57905021,W T White H S,57905,38.9
2017,57905022,Woodrow Wilson H S,57905,39.5
2017,57905023,David W Carter H S,57905,26.1
2017,57905024,North Dallas H S,57905,26.4
2017,57905025,Skyline H S,57905,34.2
2017,57905026,School Of Science And Engineering,57905,99.0
2017,57905028,Emmett J Conrad H S,57905,28.2
2017,57905032,James Madison H S,57905,22.5
2017,57905033,School Of Business And Management,57905,82.6
2017,57905034,Booker T Washington Spva Magnet,57905,86.7
2017,57905035,Irma Lerma Rangel Young Women's Le,57905,97.8
2017,57905036,School Of Health Professions,57905,90.3
2017,57905037,Rosie Sorrells Education And Socia,57905,85.3
2017,57905038,Judge Barefoot Sanders Law Magnet,57905,95.0
2017,57905039,School For The Talented And Gifted,57905,100.0
2017,57905085,Kathlyn Joy Gilliam Collegiate Aca,57905,58.2
2017,57905088,Trinidad Garza Early College At Mt,57905,47.9
2017,57905090,Dr Wright L Lassiter Jr Early Coll,57905,49.1
2017,57905380,Wilmer-Hutchins H S,57905,31.0
2017,57905381,Barack Obama Male Leadership Aca A,57905,98.8
2017,57905389,John Leslie Patton Jr Academic Cen,57905,4.1
2017,57906001,Desoto H S & Isteam3D,57906,16.8
2017,57907001,Duncanville H S,57907,10.3
2017,57909002,Garland H S,57909,35.8
2017,57909003,S Garland H S,57909,23.7
2017,57909004,N Garland H S,57909,46.4
2017,57909005,Lakeview Centennial H S,57909,43.1
2017,57909008,Naaman Forest H S,57909,35.6
2017,57909009,Rowlett H S,57909,37.9
2017,57909010,Sachse H S,57909,47.4
2017,57910001,Grand Prairie Fine Arts Academy,57910,97.9
2017,57910002,Grand Prairie H S,57910,24.9
2017,57910003,South Grand Prairie H S,57910,21.3
2017,57910010,John A Dubiski Career H S,57910,56.4
2017,57910011,Grand Prairie Collegiate Institute,57910,100.0
2017,57910053,Ywla At Bill Arnold,57910,79.6
2017,57911001,Highland Park H S,57911,79.5
2017,57912002,Irving H S,57912,42.5
2017,57912003,Macarthur H S,57912,34.6
2017,57912004,Nimitz H S,57912,23.4
2017,57912005,Barbara Cardwell Career Preparator,57912,7.3
2017,57912006,Jack E Singley Academy,57912,61.5
2017,57913001,Lancaster H S,57913,24.6
2017,57914001,Mesquite H S,57914,22.6
2017,57914002,North Mesquite H S,57914,21.6
2017,57914003,West Mesquite H S,57914,24.3
2017,57914004,Poteet H S,57914,31.4
2017,57914005,Horn H S,57914,20.1
2017,57916002,Lake Highlands H S,57916,34.2
2017,57916003,Richardson H S,57916,42.8
2017,57916004,Pearce H S,57916,50.6
2017,57916005,Berkner H S,57916,33.0
2017,57922001,Coppell H S,57922,49.8
2017,57922003,New Tech H S At Coppell,57922,29.6
2017,59901001,Hereford H S,59901,1.4
2017,60902001,Cooper H S,60902,3.4
2017,61501001,Texas Academy Of Mathematics & Sci,61501,
2017,61802002,Education Center At Little Elm,61802,
2017,61901002,Ryan H S,61901,14.7
2017,61901003,Denton H S,61901,19.6
2017,61901007,Guyer H S,61901,35.1
2017,61901008,Ray E Braswell H S,61901,15.2
2017,61902001,Lewisville H S,61902,21.6
2017,61902002,Marcus H S,61902,35.3
2017,61902004,The Colony H S,61902,25.9
2017,61902008,Hebron H S,61902,39.8
2017,61902010,Flower Mound H S,61902,34.7
2017,61903001,Pilot Point H S,61903,9.4
2017,61905001,Krum H S,61905,20.6
2017,61907001,Aubrey H S,61907,17.7
2017,61908001,Sanger H S,61908,11.2
2017,61910001,Argyle H S,61910,9.8
2017,61911001,Northwest H S,61911,32.6
2017,61911007,Byron Nelson H S,61911,52.3
2017,61911010,James M Steele H S,61911,18.9
2017,61911011,V R Eaton H S,61911,38.0
2017,61912001,Lake Dallas H S,61912,15.3
2017,61914001,Little Elm H S,61914,27.2
2017,62901001,Cuero H S,62901,15.3
2017,62902001,Nordheim School,62902,5.3
2017,64903001,Carrizo Springs H S,64903,1.5
2017,66902001,San Diego H S,66902,4.8
2017,66903002,Freer H S,66903,2.9
2017,67903001,Eastland H S,67903,1.3
2017,67904001,Gorman H S,67904,2.0
2017,68901002,Odessa H S,68901,22.6
2017,68901003,Permian H S,68901,27.3
2017,68901011,George H W Bush New Tech Odessa,68901,91.9
2017,69901001,Rocksprings K-12,69901,2.9
2017,70801002,Oak Cliff Faith Family Academy,70801,34.7
2017,70903002,Ennis H S,70903,15.3
2017,70905002,Ferris H S,70905,14.2
2017,70908001,Midlothian H S,70908,19.3
2017,70908003,Midlothian Heritage H S,70908,27.9
2017,70911001,Red Oak H S,70911,11.0
2017,70912002,Waxahachie H S,70912,11.2
2017,71801003,Davinci School For Science And The,71801,63.0
2017,71806001,Harmony Science Acad (El Paso),71806,62.1
2017,71806002,Harmony School Of Innovation - El,71806,33.8
2017,71806004,Harmony Science Academy - Lubbock,71806,
2017,71901001,Clint H S,71901,23.7
2017,71901002,Mountain View H S,71901,21.8
2017,71901004,Horizon H S,71901,15.7
2017,71901009,Clint ISD Early College Academy,71901,89.1
2017,71902001,Andress H S,71902,11.8
2017,71902002,Austin H S,71902,18.0
2017,71902003,Bowie H S,71902,10.2
2017,71902004,Burges H S,71902,27.0
2017,71902005,Coronado H S,71902,18.9
2017,71902006,El Paso H S,71902,38.5
2017,71902008,Irvin H S,71902,15.6
2017,71902009,Jefferson H S,71902,14.3
2017,71902010,Franklin H S,71902,21.1
2017,71902011,Silva Health Magnet,71902,31.7
2017,71902012,Chapin H S,71902,24.1
2017,71902015,Transmountain Early College H S,71902,14.5
2017,71902025,Delta Academy,71902,12.5
2017,71902041,Henderson Middle,71902,
2017,71903001,Fabens H S,71903,8.4
2017,71904001,San Elizario H S,71904,40.4
2017,71905001,Bel Air H S,71905,32.7
2017,71905002,Eastwood H S,71905,25.2
2017,71905003,Parkland H S,71905,18.0
2017,71905004,Ysleta H S,71905,20.7
2017,71905005,Riverside H S,71905,30.8
2017,71905007,J M Hanks H S,71905,35.8
2017,71905008,Del Valle H S,71905,28.1
2017,71905017,Valle Verde Early College H S,71905,95.8
2017,71906001,Anthony H S,71906,12.7
2017,71907001,Canutillo H S,71907,17.8
2017,71907003,Northwest Early College H S (Nwech,71907,53.9
2017,71908001,Tornillo H S,71908,19.4
2017,71909001,Socorro H S,71909,32.5
2017,71909002,Montwood H S,71909,21.9
2017,71909004,Americas H S,71909,30.6
2017,71909005,El Dorado H S,71909,28.1
2017,71909007,Mission Early College H S,71909,7.9
2017,71909008,Eastlake H S,71909,33.1
2017,71909011,Pebble Hills H S,71909,46.8
2017,72801110,Premier H S Of Lubbock,72801,1.7
2017,72801115,Premier H S Of Pharr,72801,1.0
2017,72801129,Premier H S Of El Paso,72801,1.1
2017,72801130,Premier H S Of San Juan,72801,2.4
2017,72801135,Premier H S Of Huntsville,72801,2.9
2017,72801145,Texas Virtual Academy,72801,0.3
2017,72801146,Premier High Schools Career & Tech,72801,1.3
2017,72802001,Huston Academy,72802,2.6
2017,72802002,Shoreline Academy,72802,6.3
2017,72902001,Dublin H S,72902,8.8
2017,72903001,Stephenville H S,72903,9.2
2017,73905001,Rosebud-Lott H S,73905,2.2
2017,74903001,Bonham H S,74903,12.7
2017,74907001,Honey Grove H S,74907,20.5
2017,75901001,Flatonia Secondary,75901,29.9
2017,75902001,La Grange H S,75902,20.4
2017,75903001,Schulenburg Secondary,75903,9.3
2017,75908001,Round Top-Carmine H S,75908,2.8
2017,79901001,Lamar Cons H S,79901,21.3
2017,79901002,B F Terry H S,79901,29.0
2017,79901003,Foster H S,79901,28.9
2017,79901009,George Ranch H S,79901,34.2
2017,79901010,Fulshear H S,79901,
2017,79906001,Needville H S,79906,12.8
2017,79907001,Dulles H S,79907,37.5
2017,79907002,Willowridge H S,79907,29.5
2017,79907004,Clements H S,79907,54.2
2017,79907005,Kempner H S,79907,36.8
2017,79907006,Lawrence E Elkins H S,79907,40.4
2017,79907007,Stephen F Austin H S,79907,45.0
2017,79907008,Hightower H S,79907,22.9
2017,79907011,George Bush H S,79907,15.6
2017,79907012,Thurgood Marshall H S,79907,15.6
2017,79907013,William B Travis H S,79907,28.5
2017,79907016,Ridge Point H S,79907,33.8
2017,79910001,Stafford H S,79910,16.4
2017,80901001,Mt Vernon H S,80901,1.9
2017,81902002,Fairfield H S,81902,13.4
2017,81904001,Teague H S,81904,34.6
2017,82903001,Pearsall H S,82903,4.6
2017,83901001,Seagraves Schools,83901,5.6
2017,83902001,Loop School,83902,5.6
2017,83903001,Seminole H S,83903,1.9
2017,84802002,Odyssey Academy - Bay Area,84802,4.2
2017,84901001,Dickinson H S,84901,13.3
2017,84902001,Ball H S,84902,18.8
2017,84906001,Texas City H S,84906,19.7
2017,84906002,La Marque H S,84906,1.6
2017,84909001,Santa Fe H S,84909,13.8
2017,84910001,Clear Creek H S,84910,31.2
2017,84910002,Clear Lake H S,84910,33.8
2017,84910003,Clear Brook H S,84910,26.4
2017,84910004,Clear View H S,84910,0.7
2017,84910009,Clear Springs H S,84910,26.0
2017,84910010,Clear Horizons Early College H S,84910,30.8
2017,84910011,Clear Falls H S,84910,29.5
2017,84911001,Friendswood H S,84911,31.4
2017,86901001,Fredericksburg H S,86901,24.2
2017,86902001,Harper H S,86902,1.9
2017,88902001,Goliad H S,88902,17.6
2017,89901001,Gonzales H S,89901,5.8
2017,89903001,Nixon-Smiley H S,89903,1.3
2017,90904001,Pampa H S,90904,26.5
2017,91901001,Bells H S,91901,12.6
2017,91903001,Denison H S,91903,20.7
2017,91905001,Howe H S,91905,23.3
2017,91906002,Sherman H S,91906,26.7
2017,91908001,Van Alstyne H S,91908,21.9
2017,91909001,Whitesboro H S,91909,22.6
2017,91910001,Whitewright H S,91910,15.6
2017,91913001,Pottsboro H S,91913,20.4
2017,91914001,S And S Cons H S,91914,12.1
2017,91917001,Gunter H S,91917,19.3
2017,92801001,Dan Chadwick Campus,92801,1.1
2017,92902002,Kilgore H S,92902,8.5
2017,92903001,Longview H S,92903,34.7
2017,92904001,Pine Tree H S,92904,24.2
2017,92906002,Sabine H S,92906,15.8
2017,92907001,Spring Hill H S,92907,30.1
2017,92908001,White Oak H S,92908,17.1
2017,93903001,Iola H S,93903,9.7
2017,93904002,Navasota H S,93904,10.7
2017,94901001,Seguin H S,94901,17.7
2017,94902001,Samuel Clemens H S,94902,30.4
2017,94902003,Byron P Steele II H S,94902,30.0
2017,94903001,Navarro H S,94903,19.0
2017,94904001,Marion H S,94904,12.6
2017,95901001,Abernathy H S,95901,5.8
2017,95905001,Plainview H S,95905,18.9
2017,95905002,Ash H S,95905,1.3
2017,97902001,Hamilton H S,97902,7.5
2017,97903001,Hico H S,97903,8.9
2017,98901001,Gruver H S,98901,10.4
2017,98904001,Spearman H S,98904,31.1
2017,100903002,Kountze H S,100903,22.1
2017,100904001,Silsbee H S,100904,11.5
2017,100905001,Hardin-Jefferson H S,100905,8.1
2017,100907001,Lumberton H S,100907,11.0
2017,100908001,West Hardin H S,100908,8.9
2017,101804001,George I Sanchez H S,101804,0.6
2017,101806001,Raul Yzaguirre School For Success,101806,50.0
2017,101809001,Ed White Memorial H S,101809,
2017,101813003,Kipp Houston H S,101813,76.1
2017,101813004,Kipp Generations Collegiate,101813,62.5
2017,101813005,Kipp Northeast College Preparatory,101813,32.4
2017,101813006,Kipp Sunnyside H S,101813,34.3
2017,101828101,Houston Gateway Academy,101828,
2017,101838001,Southwest H S,101838,29.6
2017,101845001,Yes Prep - Southeast,101845,90.1
2017,101845002,Yes Prep - Southwest,101845,63.8
2017,101845003,Yes Prep - East End,101845,74.4
2017,101845004,Yes Prep - Gulfton,101845,81.7
2017,101845005,Yes Prep - West,101845,73.6
2017,101845006,Yes Prep - Brays Oaks,101845,72.2
2017,101845007,Yes Prep - Northside,101845,46.5
2017,101845008,Yes Prep - 5th Ward,101845,73.3
2017,101845010,Yes Prep North Forest,101845,66.7
2017,101845101,Yes Prep - North Central,101845,70.2
2017,101846001,Harmony Science Academy-Houston,101846,35.3
2017,101846003,Harmony School Of Ingenuity-Housto,101846,20.1
2017,101858004,Harmony School Of Advancement-Hous,101858,43.1
2017,101858005,Harmony School Of Discovery - Hous,101858,42.5
2017,101862002,Harmony School Of Innovation-Sugar,101862,39.1
2017,101862004,Harmony Science Academy- Beaumont,101862,29.3
2017,101862005,Harmony School Of Innovation - Kat,101862,70.1
2017,101902001,Aldine H S,101902,14.8
2017,101902002,Carver H S For Applied Tech/Engine,101902,33.0
2017,101902003,Macarthur H S,101902,22.8
2017,101902004,Eisenhower H S,101902,14.3
2017,101902005,Nimitz H S,101902,15.5
2017,101902008,Victory Early College H S,101902,53.3
2017,101902012,Davis H S Aldine,101902,17.8
2017,101903001,Hastings H S,101903,16.3
2017,101903002,Elsik H S,101903,15.7
2017,101903003,Taylor H S,101903,21.8
2017,101903006,Kerr H S,101903,67.9
2017,101903012,Alief Early College H S,101903,3.3
2017,101905001,Channelview H S,101905,25.5
2017,101906001,Crosby H S,101906,14.5
2017,101907002,Cy-Fair High School,101907,25.4
2017,101907003,Jersey Village High School,101907,13.3
2017,101907004,Cypress Creek H S,101907,25.5
2017,101907005,Langham Creek H S,101907,19.5
2017,101907007,Cypress Falls H S,101907,16.2
2017,101907009,Cypress Springs H S,101907,10.4
2017,101907010,Cypress Ridge H S,101907,22.3
2017,101907011,Cypress Woods H S,101907,39.2
2017,101907012,Cypress Ranch H S,101907,34.5
2017,101907013,Cypress Lakes H S,101907,19.8
2017,101908001,Deer Park H S,101908,20.0
2017,101910002,Galena Park H S,101910,13.5
2017,101910003,North Shore Senior High,101910,10.8
2017,101911002,Lee H S,101911,25.6
2017,101911003,Sterling H S,101911,22.5
2017,101911015,Goose Creek Memorial,101911,18.7
2017,101912001,Austin H S,101912,25.7
2017,101912002,Bellaire H S,101912,44.2
2017,101912003,Northside H S,101912,38.2
2017,101912004,Furr H S,101912,16.1
2017,101912006,Jones Futures Academy,101912,17.5
2017,101912007,Kashmere H S,101912,16.6
2017,101912008,Lamar H S,101912,47.0
2017,101912009,Wisdom H S,101912,25.5
2017,101912010,Madison H S,101912,22.6
2017,101912011,Milby H S,101912,23.3
2017,101912012,Heights H S,101912,51.3
2017,101912014,Sterling H S,101912,29.4
2017,101912015,Waltrip H S,101912,39.1
2017,101912016,Washington B T H S,101912,27.1
2017,101912017,Westbury H S,101912,32.0
2017,101912018,Wheatley H S,101912,18.5
2017,101912019,Worthing H S,101912,19.7
2017,101912020,Yates H S,101912,30.8
2017,101912023,Sharpstown H S,101912,26.3
2017,101912024,Scarborough H S,101912,25.9
2017,101912025,Perfor & Vis Arts H S,101912,68.3
2017,101912026,Debakey H S For Health Prof,101912,94.3
2017,101912027,Chavez H S,101912,33.7
2017,101912033,Jordan H S,101912,30.9
2017,101912034,H S For Law And Justice,101912,88.3
2017,101912036,Westside H S,101912,43.9
2017,101912059,Long Academy,101912,7.4
2017,101912081,Sharpstown International School,101912,58.7
2017,101912100,Texas Connections Academy At Houst,101912,6.3
2017,101912301,Eastwood Academy,101912,70.2
2017,101912303,Beechnut Academy,101912,
2017,101912308,North Houston Early College H S,101912,91.3
2017,101912310,Houston Math Science And Technolog,101912,25.7
2017,101912311,Mount Carmel Academy,101912,47.6
2017,101912321,Energized For Stem Academy Central,101912,78.1
2017,101912322,Carnegie Vanguard H S,101912,99.6
2017,101912323,Challenge Early College H S,101912,90.4
2017,101912324,Liberty H S,101912,1.6
2017,101912345,East Early College H S,101912,43.1
2017,101912348,Houston Academy For International,101912,72.5
2017,101912455,Energized For Stem Academy West H,101912,100.0
2017,101912458,Mickey Leland College Prep Acad Fo,101912,100.0
2017,101912463,Young Women's College Prep Academy,101912,97.4
2017,101912468,Energy Institute H S,101912,74.6
2017,101912477,North Forest H S,101912,16.0
2017,101912486,South Early College H S,101912,37.5
2017,101913001,Humble H S,101913,10.7
2017,101913002,Kingwood H S,101913,41.3
2017,101913008,Atascocita H S,101913,25.5
2017,101913013,Kingwood Park H S,101913,37.8
2017,101913014,Summer Creek H S,101913,26.7
2017,101914001,Katy H S,101914,25.8
2017,101914002,Taylor H S,101914,35.1
2017,101914005,Mayde Creek H S,101914,23.0
2017,101914007,Cinco Ranch H S,101914,40.1
2017,101914009,Morton Ranch H S,101914,22.9
2017,101914010,Seven Lakes H S,101914,47.6
2017,101914012,Tompkins H S,101914,55.1
2017,101915001,Klein H S,101915,19.6
2017,101915002,Klein Forest H S,101915,29.5
2017,101915003,Klein Oak H S,101915,22.3
2017,101915004,Klein Collins H S,101915,15.5
2017,101916001,La Porte H S,101916,22.6
2017,101917001,Pasadena High School,101917,23.3
2017,101917002,Sam Rayburn H S,101917,27.9
2017,101917003,South Houston High School,101917,24.8
2017,101917004,Dobie H S,101917,24.6
2017,101917013,Pasadena Memorial H S,101917,22.0
2017,101919001,Spring H S,101919,30.1
