YEAR,CAMPUS ID,ASIAN,NATIVE AMERICAN,BLACK,HISPANIC,HAWAIIAN,TWO RACES,WHITE
2016,121904105.0,4.0,4.0,346.0,162.0,8.0,32.0,311.0
2016,57819001.0,4.0,0.0,36.0,142.0,0.0,4.0,13.0
2016,220905070.0,6.0,4.0,361.0,427.0,4.0,6.0,43.0
2016,101914115.0,158.0,4.0,45.0,140.0,0.0,26.0,317.0
2016,47901041.0,4.0,4.0,4.0,126.0,0.0,4.0,139.0
2016,94901103.0,0.0,0.0,32.0,335.0,0.0,4.0,52.0
2016,123908003.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2016,123914002.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2016,123910011.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0
2016,123907007.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
2016,31903108.0,0.0,0.0,4.0,313.0,0.0,0.0,4.0
2016,101912182.0,0.0,4.0,29.0,412.0,4.0,4.0,8.0
2016,155901102.0,4.0,0.0,113.0,33.0,0.0,14.0,208.0
2016,243905118.0,19.0,4.0,30.0,108.0,4.0,29.0,306.0
2016,91906106.0,4.0,0.0,15.0,181.0,0.0,9.0,57.0
2016,14909107.0,4.0,4.0,206.0,395.0,4.0,16.0,168.0
2016,108904105.0,4.0,0.0,4.0,418.0,0.0,4.0,5.0
2016,155901002.0,4.0,6.0,138.0,11.0,0.0,4.0,168.0
2016,71902009.0,4.0,4.0,4.0,992.0,4.0,4.0,4.0
2016,15907007.0,4.0,0.0,42.0,1656.0,0.0,4.0,43.0
2016,155901041.0,4.0,4.0,134.0,16.0,0.0,7.0,202.0
2016,123907041.0,54.0,10.0,389.0,457.0,0.0,4.0,18.0
2016,15915055.0,36.0,4.0,85.0,964.0,6.0,47.0,329.0
2016,221901006.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0
2016,155901103.0,4.0,4.0,62.0,6.0,0.0,12.0,61.0
2016,101916101.0,4.0,4.0,26.0,169.0,0.0,12.0,248.0
2016,101917125.0,4.0,4.0,67.0,537.0,0.0,4.0,72.0
2016,57905279.0,45.0,17.0,184.0,344.0,4.0,13.0,62.0
2016,101907003.0,381.0,18.0,412.0,2038.0,4.0,54.0,655.0
2016,57916129.0,71.0,0.0,101.0,97.0,0.0,23.0,118.0
2016,43907123.0,52.0,4.0,79.0,142.0,0.0,25.0,379.0
2016,108911103.0,4.0,0.0,4.0,635.0,0.0,0.0,12.0
2016,101917109.0,5.0,0.0,123.0,720.0,0.0,4.0,10.0
2016,15904115.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2016,57905141.0,13.0,4.0,44.0,295.0,0.0,4.0,12.0
2016,94901041.0,9.0,4.0,38.0,546.0,4.0,4.0,206.0
2016,221911001.0,4.0,0.0,4.0,36.0,0.0,7.0,288.0
2016,221911041.0,0.0,4.0,0.0,38.0,0.0,4.0,237.0
2016,246913116.0,11.0,0.0,40.0,189.0,4.0,33.0,374.0
2016,57905172.0,4.0,4.0,66.0,589.0,0.0,0.0,14.0
2016,108912008.0,0.0,0.0,0.0,353.0,0.0,0.0,4.0
2016,15907020.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
2016,170902010.0,0.0,0.0,4.0,14.0,0.0,0.0,17.0
2016,170904004.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2016,57904007.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
2016,240904003.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2016,101913198.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
2016,101916032.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
2016,71909006.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
2016,108907003.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2016,246904109.0,8.0,4.0,18.0,100.0,4.0,13.0,393.0
2016,220905026.0,4.0,0.0,7.0,31.0,0.0,0.0,9.0
2016,31914041.0,0.0,0.0,4.0,241.0,0.0,0.0,10.0
2016,101919110.0,14.0,22.0,181.0,437.0,4.0,4.0,16.0
2016,240901043.0,0.0,0.0,0.0,1306.0,0.0,0.0,6.0
2016,210902102.0,4.0,4.0,24.0,45.0,0.0,9.0,253.0
2016,210902001.0,4.0,4.0,14.0,29.0,0.0,7.0,161.0
2016,210902041.0,0.0,0.0,13.0,23.0,0.0,4.0,115.0
2016,61901040.0,0.0,0.0,11.0,16.0,0.0,4.0,24.0
2016,79901126.0,147.0,0.0,301.0,306.0,4.0,51.0,406.0
2016,43902101.0,4.0,5.0,64.0,162.0,0.0,31.0,337.0
2016,14903111.0,19.0,4.0,54.0,180.0,4.0,26.0,429.0
2016,43919102.0,17.0,8.0,4.0,35.0,0.0,27.0,355.0
2016,37904105.0,0.0,4.0,99.0,317.0,4.0,8.0,126.0
2016,101914124.0,270.0,4.0,59.0,243.0,0.0,31.0,369.0
2016,71903103.0,0.0,0.0,0.0,329.0,0.0,4.0,4.0
2016,214901105.0,0.0,0.0,0.0,542.0,0.0,0.0,4.0
2016,43912103.0,29.0,6.0,80.0,104.0,4.0,43.0,455.0
2016,57910010.0,94.0,7.0,149.0,1195.0,4.0,13.0,139.0
2016,94902113.0,12.0,4.0,42.0,247.0,0.0,54.0,319.0
2016,57910041.0,4.0,4.0,177.0,405.0,4.0,11.0,70.0
2016,111901108.0,4.0,4.0,4.0,168.0,0.0,4.0,224.0
2016,220904106.0,4.0,4.0,217.0,179.0,0.0,8.0,37.0
2016,84901043.0,8.0,4.0,82.0,449.0,4.0,9.0,194.0
2016,79901139.0,58.0,4.0,165.0,253.0,4.0,24.0,137.0
2016,240903003.0,27.0,4.0,6.0,2675.0,0.0,4.0,44.0
2016,227904003.0,253.0,6.0,425.0,1015.0,4.0,41.0,159.0
2016,57905052.0,4.0,4.0,159.0,845.0,0.0,4.0,8.0
2016,93904104.0,4.0,5.0,225.0,396.0,4.0,16.0,153.0
2016,220902119.0,84.0,4.0,197.0,154.0,5.0,27.0,191.0
2016,108909106.0,0.0,0.0,4.0,724.0,0.0,0.0,7.0
2016,71909124.0,18.0,4.0,42.0,1028.0,6.0,19.0,49.0
2016,108912102.0,0.0,4.0,4.0,857.0,0.0,4.0,5.0
2016,108907109.0,0.0,4.0,4.0,463.0,0.0,4.0,4.0
2016,108904121.0,0.0,0.0,0.0,594.0,0.0,4.0,4.0
2016,15905002.0,4.0,4.0,12.0,1322.0,0.0,4.0,7.0
2016,57905268.0,5.0,0.0,25.0,375.0,0.0,0.0,8.0
2016,57905192.0,0.0,0.0,6.0,379.0,0.0,0.0,4.0
2016,84910116.0,88.0,4.0,44.0,139.0,0.0,40.0,271.0
2016,243901101.0,4.0,4.0,21.0,111.0,4.0,32.0,301.0
2016,243901103.0,17.0,0.0,58.0,91.0,5.0,43.0,356.0
2016,15911101.0,6.0,0.0,43.0,344.0,0.0,21.0,212.0
2016,100904101.0,0.0,0.0,79.0,37.0,0.0,27.0,370.0
2016,57905197.0,0.0,0.0,4.0,414.0,0.0,0.0,4.0
2016,108911101.0,8.0,4.0,9.0,652.0,4.0,4.0,55.0
2016,15808001.0,0.0,0.0,32.0,60.0,0.0,5.0,39.0
2016,15808006.0,4.0,4.0,11.0,19.0,0.0,4.0,21.0
2016,15808003.0,0.0,4.0,21.0,38.0,0.0,4.0,15.0
2016,57905161.0,0.0,4.0,67.0,447.0,0.0,4.0,4.0
2016,163901101.0,0.0,4.0,4.0,353.0,0.0,4.0,166.0
2016,57905193.0,6.0,4.0,63.0,461.0,0.0,4.0,13.0
2016,57905389.0,0.0,0.0,52.0,87.0,0.0,0.0,0.0
2016,61911045.0,53.0,4.0,123.0,230.0,4.0,30.0,663.0
2016,108909101.0,0.0,0.0,4.0,687.0,0.0,0.0,6.0
2016,57905114.0,0.0,0.0,330.0,164.0,0.0,4.0,11.0
2016,227910042.0,4.0,4.0,60.0,767.0,0.0,9.0,43.0
2016,57905101.0,4.0,4.0,44.0,699.0,0.0,4.0,19.0
2016,220905129.0,7.0,4.0,503.0,182.0,4.0,18.0,31.0
2016,212905003.0,4.0,5.0,769.0,1406.0,0.0,13.0,68.0
2016,57912124.0,55.0,18.0,52.0,440.0,0.0,12.0,98.0
2016,57909155.0,144.0,20.0,62.0,181.0,0.0,28.0,369.0
2016,240903127.0,0.0,0.0,0.0,885.0,0.0,0.0,4.0
2016,57905121.0,0.0,4.0,189.0,141.0,0.0,0.0,8.0
2016,57905237.0,0.0,9.0,230.0,460.0,0.0,4.0,20.0
2016,101919104.0,14.0,5.0,110.0,165.0,4.0,20.0,189.0
2016,188901050.0,4.0,4.0,50.0,136.0,0.0,4.0,12.0
2016,220901121.0,16.0,5.0,137.0,577.0,0.0,4.0,33.0
2016,126905042.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2016,101902116.0,0.0,4.0,109.0,890.0,0.0,4.0,24.0
2016,21902108.0,4.0,4.0,30.0,205.0,0.0,20.0,228.0
2016,129902101.0,5.0,0.0,35.0,75.0,0.0,13.0,348.0
2016,71902155.0,4.0,0.0,16.0,504.0,4.0,0.0,18.0
2016,15910014.0,212.0,9.0,147.0,1222.0,10.0,116.0,1283.0
2016,46902121.0,4.0,4.0,4.0,86.0,0.0,10.0,191.0
2016,57912108.0,7.0,12.0,155.0,618.0,4.0,16.0,67.0
2016,221901113.0,0.0,4.0,44.0,264.0,0.0,22.0,161.0
2016,101912055.0,57.0,5.0,569.0,808.0,4.0,23.0,245.0
2016,92903123.0,16.0,6.0,228.0,117.0,4.0,40.0,334.0
2016,246909124.0,78.0,4.0,44.0,135.0,4.0,37.0,191.0
2016,101902165.0,15.0,0.0,236.0,342.0,4.0,9.0,33.0
2016,178904151.0,19.0,6.0,17.0,315.0,4.0,9.0,183.0
2016,101902134.0,10.0,4.0,355.0,418.0,7.0,9.0,45.0
2016,212905112.0,4.0,0.0,193.0,151.0,0.0,5.0,21.0
2016,165901110.0,4.0,0.0,26.0,248.0,0.0,9.0,100.0
2016,136901101.0,4.0,4.0,0.0,204.0,0.0,5.0,87.0
2016,220901163.0,0.0,4.0,15.0,38.0,0.0,4.0,12.0
2016,101912006.0,4.0,4.0,76.0,189.0,0.0,4.0,0.0
2016,15915044.0,4.0,4.0,44.0,1106.0,4.0,5.0,33.0
2016,50909001.0,0.0,0.0,4.0,35.0,0.0,4.0,179.0
2016,227901178.0,0.0,4.0,107.0,547.0,0.0,8.0,11.0
2016,101912033.0,0.0,4.0,269.0,258.0,0.0,0.0,4.0
2016,15915051.0,34.0,4.0,115.0,977.0,4.0,26.0,165.0
2016,108903106.0,0.0,0.0,4.0,643.0,0.0,0.0,4.0
2016,175903102.0,6.0,4.0,95.0,278.0,36.0,29.0,183.0
2016,108914101.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0
2016,108915041.0,0.0,0.0,0.0,219.0,0.0,0.0,4.0
2016,108912110.0,0.0,0.0,0.0,699.0,0.0,4.0,4.0
2016,43907119.0,8.0,7.0,109.0,249.0,4.0,16.0,157.0
2016,71907103.0,4.0,0.0,7.0,458.0,4.0,4.0,25.0
2016,71907042.0,4.0,4.0,4.0,614.0,4.0,4.0,20.0
2016,71904103.0,0.0,0.0,4.0,523.0,0.0,0.0,4.0
2016,227910112.0,4.0,4.0,62.0,538.0,0.0,18.0,58.0
2016,57905200.0,4.0,4.0,429.0,283.0,4.0,4.0,4.0
2016,126905001.0,11.0,6.0,16.0,221.0,4.0,27.0,714.0
2016,126905003.0,4.0,4.0,5.0,87.0,0.0,7.0,311.0
2016,227901120.0,11.0,0.0,4.0,187.0,4.0,11.0,70.0
2016,7902006.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2016,7902101.0,4.0,4.0,7.0,479.0,0.0,7.0,288.0
2016,7902001.0,4.0,0.0,4.0,245.0,0.0,5.0,203.0
2016,7902041.0,0.0,0.0,4.0,209.0,0.0,6.0,139.0
2016,101907122.0,20.0,7.0,186.0,600.0,4.0,17.0,92.0
2016,220917104.0,4.0,4.0,8.0,435.0,0.0,6.0,79.0
2016,101908107.0,5.0,4.0,24.0,356.0,4.0,31.0,351.0
2016,108912048.0,0.0,0.0,0.0,924.0,0.0,0.0,4.0
2016,57910128.0,8.0,4.0,55.0,400.0,4.0,8.0,59.0
2016,79901117.0,0.0,4.0,51.0,301.0,4.0,4.0,11.0
2016,79907149.0,139.0,9.0,283.0,274.0,4.0,22.0,69.0
2016,108912120.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0
2016,108912004.0,0.0,4.0,0.0,2490.0,0.0,4.0,9.0
2016,240903118.0,4.0,0.0,0.0,768.0,0.0,0.0,6.0
2016,57905038.0,7.0,4.0,82.0,276.0,0.0,5.0,13.0
2016,79901127.0,72.0,4.0,136.0,160.0,4.0,22.0,308.0
2016,31912116.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0
2016,240903124.0,0.0,0.0,4.0,1102.0,0.0,4.0,4.0
2016,15916009.0,20.0,0.0,93.0,229.0,4.0,21.0,86.0
2016,15916001.0,86.0,11.0,908.0,1900.0,20.0,119.0,685.0
2016,15916003.0,0.0,0.0,14.0,54.0,0.0,4.0,18.0
2016,92903043.0,11.0,8.0,189.0,125.0,4.0,18.0,168.0
2016,15916045.0,26.0,4.0,285.0,630.0,7.0,31.0,184.0
2016,126902109.0,23.0,4.0,44.0,133.0,5.0,16.0,376.0
2016,220908125.0,8.0,0.0,29.0,9.0,0.0,4.0,38.0
2016,43912102.0,64.0,5.0,43.0,90.0,4.0,67.0,442.0
2016,240903126.0,4.0,4.0,4.0,839.0,4.0,4.0,34.0
2016,15917106.0,4.0,0.0,18.0,627.0,0.0,4.0,27.0
2016,108902118.0,0.0,0.0,0.0,806.0,0.0,0.0,4.0
2016,57905271.0,0.0,4.0,22.0,928.0,0.0,4.0,4.0
2016,57905137.0,0.0,4.0,105.0,425.0,0.0,4.0,10.0
2016,15917041.0,4.0,0.0,14.0,764.0,0.0,4.0,68.0
2016,134901101.0,0.0,0.0,4.0,125.0,0.0,5.0,184.0
2016,134901001.0,5.0,0.0,4.0,75.0,0.0,4.0,125.0
2016,134901041.0,0.0,0.0,0.0,52.0,0.0,4.0,75.0
2016,61911102.0,4.0,5.0,12.0,101.0,0.0,4.0,411.0
2016,57905008.0,4.0,4.0,439.0,1011.0,4.0,5.0,17.0
2016,139909108.0,0.0,0.0,209.0,182.0,0.0,40.0,105.0
2016,79901133.0,4.0,0.0,24.0,12.0,0.0,4.0,8.0
2016,3903201.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0
2016,92903200.0,0.0,0.0,16.0,4.0,0.0,4.0,4.0
2016,15907195.0,0.0,0.0,27.0,100.0,0.0,4.0,17.0
2016,221901008.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0
2016,94901112.0,0.0,0.0,0.0,9.0,0.0,4.0,4.0
2016,170902201.0,0.0,0.0,4.0,10.0,0.0,4.0,11.0
2016,108904040.0,0.0,0.0,0.0,73.0,0.0,4.0,0.0
2016,205906002.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0
2016,57905096.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0
2016,126901003.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2016,220905040.0,0.0,4.0,10.0,4.0,0.0,4.0,4.0
2016,240903006.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0
2016,57905194.0,4.0,4.0,139.0,294.0,0.0,4.0,19.0
2016,133903106.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
2016,178904055.0,57.0,0.0,44.0,678.0,4.0,11.0,216.0
2016,101907053.0,91.0,11.0,364.0,833.0,5.0,22.0,119.0
2016,101915108.0,27.0,4.0,92.0,645.0,4.0,13.0,23.0
2016,101912378.0,0.0,0.0,276.0,6.0,0.0,0.0,0.0
2016,15916008.0,38.0,5.0,678.0,1299.0,4.0,34.0,203.0
2016,128901001.0,0.0,4.0,4.0,204.0,0.0,0.0,77.0
2016,128901041.0,0.0,0.0,10.0,162.0,4.0,0.0,68.0
2016,128901042.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2016,128902002.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2016,101924012.0,0.0,0.0,10.0,58.0,0.0,4.0,15.0
2016,101912185.0,0.0,0.0,403.0,67.0,4.0,4.0,4.0
2016,101912007.0,0.0,4.0,414.0,155.0,4.0,4.0,10.0
2016,105801001.0,4.0,0.0,4.0,38.0,0.0,7.0,115.0
2016,57909146.0,12.0,15.0,95.0,261.0,0.0,18.0,135.0
2016,57905085.0,0.0,4.0,214.0,159.0,4.0,4.0,4.0
2016,116901102.0,0.0,7.0,10.0,79.0,0.0,14.0,344.0
2016,129902102.0,5.0,4.0,50.0,117.0,4.0,14.0,359.0
2016,246909110.0,240.0,4.0,29.0,130.0,4.0,39.0,296.0
2016,101914102.0,6.0,4.0,28.0,127.0,0.0,8.0,438.0
2016,101914001.0,110.0,13.0,262.0,1141.0,7.0,88.0,1620.0
2016,101914041.0,28.0,7.0,108.0,605.0,4.0,41.0,537.0
2016,137903001.0,4.0,4.0,0.0,170.0,0.0,4.0,49.0
2016,170902125.0,21.0,4.0,42.0,136.0,0.0,32.0,598.0
2016,129903001.0,9.0,6.0,71.0,406.0,0.0,13.0,558.0
2016,61911114.0,40.0,5.0,47.0,150.0,4.0,17.0,651.0
2016,240903117.0,0.0,0.0,0.0,513.0,0.0,0.0,4.0
2016,128901004.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2016,227901044.0,154.0,4.0,145.0,341.0,4.0,54.0,506.0
2016,101902151.0,4.0,4.0,75.0,669.0,0.0,4.0,11.0
2016,170908042.0,4.0,6.0,9.0,472.0,4.0,9.0,304.0
2016,57909144.0,48.0,4.0,89.0,114.0,0.0,29.0,334.0
2016,126906101.0,4.0,4.0,19.0,140.0,92.0,26.0,199.0
2016,126906001.0,4.0,4.0,13.0,116.0,59.0,8.0,97.0
2016,126906041.0,0.0,4.0,12.0,100.0,30.0,9.0,83.0
2016,101914138.0,471.0,4.0,132.0,291.0,4.0,29.0,472.0
2016,101907143.0,103.0,6.0,113.0,225.0,4.0,48.0,639.0
2016,220907128.0,86.0,4.0,64.0,219.0,4.0,15.0,196.0
2016,31901143.0,4.0,0.0,4.0,673.0,0.0,0.0,6.0
2016,220907001.0,136.0,7.0,86.0,310.0,5.0,64.0,2174.0
2016,101917144.0,4.0,4.0,16.0,629.0,0.0,4.0,33.0
2016,220907041.0,58.0,4.0,31.0,99.0,4.0,30.0,649.0
2016,220907101.0,16.0,4.0,28.0,68.0,0.0,11.0,344.0
2016,168901102.0,4.0,0.0,32.0,175.0,0.0,5.0,109.0
2016,251901101.0,5.0,0.0,4.0,314.0,0.0,5.0,59.0
2016,108905102.0,0.0,0.0,4.0,382.0,0.0,0.0,0.0
2016,227904046.0,56.0,4.0,164.0,385.0,4.0,66.0,458.0
2016,108909117.0,0.0,4.0,4.0,708.0,0.0,0.0,4.0
2016,101912187.0,4.0,0.0,163.0,283.0,0.0,4.0,4.0
2016,242905001.0,0.0,0.0,0.0,37.0,0.0,5.0,69.0
2016,129904001.0,0.0,4.0,8.0,79.0,0.0,11.0,346.0
2016,129904102.0,4.0,4.0,8.0,71.0,4.0,15.0,235.0
2016,129904041.0,0.0,4.0,4.0,72.0,0.0,13.0,234.0
2016,129904101.0,0.0,4.0,4.0,93.0,0.0,13.0,283.0
2016,21902101.0,0.0,0.0,259.0,581.0,0.0,9.0,79.0
2016,79907005.0,827.0,5.0,347.0,706.0,4.0,57.0,379.0
2016,130901104.0,8.0,4.0,4.0,266.0,4.0,13.0,365.0
2016,161914112.0,4.0,0.0,63.0,428.0,0.0,7.0,30.0
2016,128902004.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2016,128902104.0,0.0,0.0,12.0,383.0,0.0,4.0,46.0
2016,128902001.0,0.0,0.0,4.0,160.0,0.0,4.0,21.0
2016,128902003.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2016,128902041.0,0.0,0.0,4.0,143.0,0.0,4.0,16.0
2016,113906101.0,0.0,0.0,11.0,7.0,0.0,4.0,93.0
2016,113906001.0,0.0,4.0,25.0,7.0,0.0,5.0,102.0
2016,220914001.0,49.0,6.0,230.0,210.0,4.0,24.0,504.0
2016,220914041.0,20.0,4.0,102.0,92.0,4.0,13.0,274.0
2016,178915102.0,0.0,0.0,65.0,440.0,0.0,4.0,18.0
2016,101903107.0,19.0,21.0,178.0,549.0,0.0,5.0,21.0
2016,101912188.0,0.0,4.0,163.0,570.0,0.0,6.0,4.0
2016,129906101.0,4.0,5.0,170.0,304.0,0.0,25.0,182.0
2016,159901119.0,0.0,0.0,4.0,392.0,0.0,4.0,4.0
2016,108903103.0,0.0,0.0,0.0,501.0,0.0,0.0,5.0
2016,108909046.0,4.0,0.0,4.0,735.0,0.0,0.0,4.0
2016,240903121.0,4.0,0.0,0.0,433.0,0.0,0.0,4.0
2016,57905354.0,4.0,4.0,420.0,326.0,0.0,4.0,11.0
2016,14909117.0,16.0,4.0,146.0,164.0,4.0,18.0,163.0
2016,220908111.0,44.0,9.0,205.0,114.0,4.0,23.0,184.0
2016,84901101.0,9.0,4.0,33.0,444.0,4.0,4.0,238.0
2016,57903122.0,97.0,4.0,57.0,85.0,0.0,26.0,131.0
2016,114901108.0,4.0,0.0,0.0,65.0,0.0,4.0,31.0
2016,175907001.0,4.0,4.0,149.0,152.0,0.0,14.0,280.0
2016,248901101.0,4.0,4.0,12.0,529.0,0.0,4.0,120.0
2016,248901001.0,4.0,0.0,7.0,279.0,0.0,4.0,77.0
2016,248901041.0,4.0,4.0,5.0,325.0,0.0,4.0,84.0
2016,43901111.0,289.0,6.0,51.0,48.0,6.0,33.0,267.0
2016,101903006.0,516.0,4.0,93.0,157.0,4.0,4.0,35.0
2016,101912389.0,0.0,0.0,17.0,606.0,0.0,4.0,5.0
2016,220901128.0,41.0,4.0,117.0,166.0,0.0,30.0,175.0
2016,101912079.0,0.0,5.0,428.0,257.0,4.0,4.0,9.0
2016,57912109.0,9.0,23.0,24.0,685.0,4.0,5.0,27.0
2016,31903003.0,0.0,0.0,4.0,168.0,0.0,0.0,13.0
2016,71909003.0,0.0,0.0,4.0,47.0,0.0,0.0,4.0
2016,71909118.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
2016,220916005.0,4.0,4.0,21.0,40.0,4.0,4.0,50.0
2016,105803001.0,4.0,5.0,16.0,32.0,4.0,0.0,116.0
2016,243903103.0,0.0,5.0,5.0,58.0,0.0,15.0,421.0
2016,227901180.0,111.0,4.0,10.0,166.0,0.0,35.0,674.0
2016,92902002.0,15.0,5.0,183.0,301.0,0.0,40.0,522.0
2016,92902107.0,4.0,4.0,67.0,199.0,0.0,30.0,270.0
2016,92902042.0,10.0,11.0,146.0,274.0,0.0,25.0,440.0
2016,92902106.0,4.0,4.0,126.0,323.0,0.0,32.0,357.0
2016,14803001.0,4.0,4.0,80.0,73.0,9.0,12.0,52.0
2016,14906001.0,33.0,22.0,893.0,700.0,60.0,157.0,471.0
2016,14906013.0,5.0,4.0,46.0,49.0,4.0,4.0,35.0
2016,14906026.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2016,61902059.0,266.0,4.0,75.0,238.0,0.0,11.0,335.0
2016,101903043.0,141.0,6.0,226.0,603.0,0.0,4.0,14.0
2016,57914122.0,8.0,0.0,58.0,94.0,4.0,12.0,94.0
2016,57909111.0,45.0,8.0,92.0,170.0,0.0,21.0,161.0
2016,57914046.0,34.0,4.0,232.0,376.0,4.0,23.0,222.0
2016,146902105.0,5.0,10.0,56.0,325.0,4.0,18.0,393.0
2016,46902122.0,25.0,4.0,23.0,387.0,4.0,24.0,304.0
2016,15908105.0,0.0,0.0,4.0,516.0,0.0,0.0,4.0
2016,101912355.0,4.0,0.0,223.0,174.0,0.0,6.0,5.0
2016,178904002.0,70.0,5.0,96.0,1277.0,5.0,16.0,332.0
2016,170908107.0,63.0,4.0,78.0,257.0,4.0,14.0,307.0
2016,15904044.0,0.0,4.0,4.0,607.0,0.0,4.0,23.0
2016,15822006.0,4.0,0.0,9.0,243.0,0.0,6.0,21.0
2016,101913002.0,117.0,13.0,79.0,402.0,9.0,53.0,1988.0
2016,101913042.0,37.0,8.0,54.0,300.0,0.0,29.0,593.0
2016,101913013.0,54.0,11.0,86.0,457.0,4.0,33.0,1162.0
2016,57912163.0,22.0,11.0,61.0,455.0,4.0,7.0,63.0
2016,101813041.0,4.0,4.0,70.0,348.0,0.0,0.0,4.0
2016,101813113.0,4.0,0.0,558.0,288.0,0.0,6.0,9.0
2016,101813001.0,15.0,4.0,89.0,293.0,0.0,4.0,4.0
2016,101813049.0,5.0,0.0,40.0,61.0,0.0,4.0,4.0
2016,15826041.0,4.0,4.0,12.0,445.0,0.0,0.0,6.0
2016,227820042.0,0.0,0.0,14.0,403.0,0.0,4.0,9.0
2016,227820043.0,0.0,0.0,7.0,410.0,0.0,4.0,6.0
2016,227820041.0,0.0,0.0,20.0,401.0,0.0,0.0,10.0
2016,227820001.0,4.0,0.0,11.0,609.0,0.0,4.0,4.0
2016,227820101.0,4.0,0.0,23.0,552.0,0.0,5.0,22.0
2016,227820102.0,4.0,0.0,51.0,533.0,0.0,4.0,13.0
2016,227820104.0,4.0,0.0,29.0,405.0,0.0,5.0,31.0
2016,227820103.0,4.0,4.0,16.0,439.0,0.0,4.0,12.0
2016,227820044.0,0.0,0.0,11.0,406.0,0.0,4.0,10.0
2016,15826042.0,4.0,0.0,6.0,441.0,0.0,0.0,14.0
2016,101813112.0,35.0,4.0,71.0,570.0,0.0,4.0,6.0
2016,57837101.0,0.0,0.0,390.0,92.0,0.0,4.0,30.0
2016,101813106.0,0.0,4.0,119.0,727.0,0.0,0.0,7.0
2016,15826102.0,4.0,4.0,13.0,231.0,0.0,4.0,11.0
2016,101813109.0,4.0,4.0,14.0,832.0,0.0,0.0,5.0
2016,101813004.0,0.0,4.0,48.0,580.0,0.0,4.0,4.0
2016,101813046.0,16.0,4.0,19.0,183.0,0.0,0.0,4.0
2016,101813003.0,14.0,4.0,114.0,506.0,4.0,4.0,4.0
2016,101813044.0,0.0,0.0,4.0,401.0,0.0,0.0,4.0
2016,101813111.0,0.0,4.0,454.0,443.0,0.0,12.0,6.0
2016,101813047.0,0.0,4.0,180.0,126.0,0.0,4.0,5.0
2016,101813005.0,0.0,4.0,197.0,193.0,0.0,5.0,4.0
2016,15826043.0,0.0,0.0,4.0,100.0,0.0,4.0,4.0
2016,101813043.0,0.0,0.0,126.0,166.0,0.0,4.0,4.0
2016,101813107.0,51.0,7.0,171.0,652.0,0.0,4.0,13.0
2016,101813042.0,10.0,4.0,52.0,361.0,0.0,0.0,4.0
2016,101813105.0,33.0,12.0,304.0,485.0,0.0,7.0,4.0
2016,101813048.0,4.0,4.0,325.0,102.0,0.0,4.0,0.0
2016,101813006.0,4.0,4.0,360.0,132.0,0.0,4.0,4.0
2016,57837041.0,0.0,0.0,182.0,272.0,0.0,4.0,4.0
2016,57837102.0,0.0,0.0,182.0,73.0,0.0,4.0,4.0
2016,15826101.0,4.0,0.0,5.0,514.0,0.0,0.0,4.0
2016,101813115.0,6.0,0.0,69.0,48.0,0.0,0.0,4.0
2016,15826001.0,0.0,0.0,25.0,586.0,0.0,4.0,14.0
2016,101813045.0,0.0,0.0,124.0,163.0,0.0,5.0,4.0
2016,101813114.0,4.0,4.0,658.0,168.0,0.0,12.0,4.0
2016,243905048.0,15.0,10.0,169.0,238.0,4.0,34.0,152.0
2016,15916041.0,9.0,4.0,183.0,536.0,4.0,16.0,72.0
2016,121905103.0,4.0,6.0,76.0,45.0,4.0,37.0,621.0
2016,121905001.0,4.0,0.0,52.0,29.0,0.0,12.0,295.0
